"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PO000008506","HORTA AZORES, PO","2015-02-15","0.67",,"62","66","60"
"PO000008506","HORTA AZORES, PO","2015-02-16","0.02",,"61","65","60"
"PO000008506","HORTA AZORES, PO","2015-02-17",,,"62","64","60"
"PO000008506","HORTA AZORES, PO","2015-02-18",,,"62","67",
"PO000008506","HORTA AZORES, PO","2015-02-19",,,"62","66","59"
"PO000008506","HORTA AZORES, PO","2015-02-20",,,"61","67","56"
"PO000008506","HORTA AZORES, PO","2015-02-21",,,"59","62",
"PO000008506","HORTA AZORES, PO","2015-02-22",,,"60","65","57"
"PO000008506","HORTA AZORES, PO","2015-02-23",,,"57",,
"PO000008506","HORTA AZORES, PO","2015-02-24",,,"58","62","53"
"PO000008506","HORTA AZORES, PO","2015-02-25",,,"60",,"58"
"PO000008506","HORTA AZORES, PO","2015-02-26",,,"61","63","60"
"PO000008506","HORTA AZORES, PO","2015-02-27",,,"61","63","60"
"PO000008506","HORTA AZORES, PO","2015-02-28",,,"62","65","60"
"PO000008506","HORTA AZORES, PO","2015-03-01",,,"62","65",
"PO000008506","HORTA AZORES, PO","2015-03-02",,,"60","64",
"PO000008506","HORTA AZORES, PO","2015-03-03",,,"56","62","53"
"PO000008506","HORTA AZORES, PO","2015-03-04",,,"59","63","56"
"PO000008506","HORTA AZORES, PO","2015-03-05",,,"61","65","59"
"PO000008506","HORTA AZORES, PO","2015-03-06",,,"61","66","59"
"PO000008506","HORTA AZORES, PO","2015-03-07",,,"62","67","58"
"PO000008506","HORTA AZORES, PO","2015-03-08",,,"62","66","60"
"PO000008506","HORTA AZORES, PO","2015-03-09",,,"62","65",
"PO000008506","HORTA AZORES, PO","2015-03-10","0.24",,"62","65",
"PO000008506","HORTA AZORES, PO","2015-03-11","0.11",,"60","65",
"PO000008506","HORTA AZORES, PO","2015-03-12",,,"56","62",
"PO000008506","HORTA AZORES, PO","2015-03-13",,,"62","65","55"
"PO000008506","HORTA AZORES, PO","2015-03-14",,,"62","64","62"
"PO000008506","HORTA AZORES, PO","2015-03-15","0.79",,"56",,
"PO000008506","HORTA AZORES, PO","2015-03-16","0.05",,"52","59","48"
"PO000008506","HORTA AZORES, PO","2015-03-17",,,"54","60","47"
"PO000008506","HORTA AZORES, PO","2015-03-18",,,"60","65","55"
"PO000008506","HORTA AZORES, PO","2015-03-19",,,"60","65","59"
"PO000008506","HORTA AZORES, PO","2015-03-20",,,"61","67",
"PO000008506","HORTA AZORES, PO","2015-03-21",,,"58","62","55"
"PO000008506","HORTA AZORES, PO","2015-03-22",,,"58","62","55"
"PO000008506","HORTA AZORES, PO","2015-03-23","0.01",,"59","64",
"PO000008506","HORTA AZORES, PO","2015-03-24",,,"59","65","56"
"PO000008506","HORTA AZORES, PO","2015-03-25",,,"60","63","57"
"PO000008506","HORTA AZORES, PO","2015-03-26",,,"61","65","57"
"PO000008506","HORTA AZORES, PO","2015-03-27",,,"62","65","61"
"PO000008506","HORTA AZORES, PO","2015-03-28",,,"62","66",
"PO000008506","HORTA AZORES, PO","2015-03-29",,,"61","66",
"PO000008506","HORTA AZORES, PO","2015-03-30",,,"60","65","58"
"PO000008506","HORTA AZORES, PO","2015-03-31",,,"61","65",
"PO000008506","HORTA AZORES, PO","2015-04-01",,,"62","64","61"
"PO000008506","HORTA AZORES, PO","2015-04-02",,,"62","67",
"PO000008506","HORTA AZORES, PO","2015-04-03",,,"61","64","59"
"PO000008506","HORTA AZORES, PO","2015-04-04","0.24",,"58","62",
"PO000008506","HORTA AZORES, PO","2015-04-05",,,"59","67","53"
"PO000008506","HORTA AZORES, PO","2015-04-06",,,"58","61","56"
"PO000008506","HORTA AZORES, PO","2015-04-07",,,"57","62",
"PO000008506","HORTA AZORES, PO","2015-04-08",,,"59","63","57"
"PO000008506","HORTA AZORES, PO","2015-04-09",,,"60","66","56"
"PO000008506","HORTA AZORES, PO","2015-04-10",,,"62","67",
"PO000008506","HORTA AZORES, PO","2015-04-11",,,"57","62",
"PO000008506","HORTA AZORES, PO","2015-04-12",,,"53","59","47"
"PO000008506","HORTA AZORES, PO","2015-04-13",,,"56","63",
"PO000008506","HORTA AZORES, PO","2015-04-14",,,"58","64","51"
"PO000008506","HORTA AZORES, PO","2015-04-15","0.31",,"58",,
"PO000008506","HORTA AZORES, PO","2015-04-16",,,"57","64","50"
"PO000008506","HORTA AZORES, PO","2015-04-17",,,"60","62","55"
"PO000008506","HORTA AZORES, PO","2015-04-18","0.15",,"57","63","53"
"PO000008506","HORTA AZORES, PO","2015-04-19",,,"57","65","52"
"PO000008506","HORTA AZORES, PO","2015-04-20",,,"59","63","53"
"PO000008506","HORTA AZORES, PO","2015-04-21",,,"60","63","58"
"PO000008506","HORTA AZORES, PO","2015-04-22","1.10",,"56","61","51"
"PO000008506","HORTA AZORES, PO","2015-04-23","0.09",,"59","63","52"
"PO000008506","HORTA AZORES, PO","2015-04-24","0.16",,"60","65","54"
"PO000008506","HORTA AZORES, PO","2015-04-25","0.02",,"60","66","56"
"PO000008506","HORTA AZORES, PO","2015-04-26",,,"60","67","55"
"PO000008506","HORTA AZORES, PO","2015-04-27","0.80",,"62","66","57"
"PO000008506","HORTA AZORES, PO","2015-04-28",,,"63","64","62"
"PO000008506","HORTA AZORES, PO","2015-04-29","0.24",,"63","64","63"
"PO000008506","HORTA AZORES, PO","2015-04-30","0.43",,"63","65",
"PO000008506","HORTA AZORES, PO","2015-05-01","2.56",,"61",,
"PO000008506","HORTA AZORES, PO","2015-05-02",,,"62","66","58"
"PO000008506","HORTA AZORES, PO","2015-05-03","0.28",,"60","68","55"
"PO000008506","HORTA AZORES, PO","2015-05-04",,,"59","66","54"
"PO000008506","HORTA AZORES, PO","2015-05-05",,,"60","65","55"
"PO000008506","HORTA AZORES, PO","2015-05-06",,,"62","67",
"PO000008506","HORTA AZORES, PO","2015-05-07",,,"62","70","57"
"PO000008506","HORTA AZORES, PO","2015-05-08",,,"63","67",
"PO000008506","HORTA AZORES, PO","2015-05-09",,,"62","65",
"PO000008506","HORTA AZORES, PO","2015-05-10",,,"60","66","55"
"PO000008506","HORTA AZORES, PO","2015-05-11",,,"58","61",
"PO000008506","HORTA AZORES, PO","2015-05-12",,,"60","65","55"
"PO000008506","HORTA AZORES, PO","2015-05-13","0.16",,"61","64",
"PO000008506","HORTA AZORES, PO","2015-05-14",,,"61","67","55"
"PO000008506","HORTA AZORES, PO","2015-05-15",,,"63","67",
"PO000008506","HORTA AZORES, PO","2015-05-16",,,"62","70","56"
"PO000008506","HORTA AZORES, PO","2015-05-17",,,"63","68","59"
"PO000008506","HORTA AZORES, PO","2015-05-18",,,"63","68","60"
"PO000008506","HORTA AZORES, PO","2015-05-19",,,"62","66","59"
"PO000008506","HORTA AZORES, PO","2015-05-20",,,"64","69",
"PO000008506","HORTA AZORES, PO","2015-05-21",,,"65","69","62"
"PO000008506","HORTA AZORES, PO","2015-05-22",,,"67","73","63"
"PO000008506","HORTA AZORES, PO","2015-05-23",,,"65","70","61"
"PO000008506","HORTA AZORES, PO","2015-05-24",,,"65","69","62"
"PO000008506","HORTA AZORES, PO","2015-05-25","0.04",,"64","70","61"
"PO000008506","HORTA AZORES, PO","2015-05-26","0.05",,"64","70","60"
"PO000008506","HORTA AZORES, PO","2015-05-27",,,"64","69","60"
"PO000008506","HORTA AZORES, PO","2015-05-28",,,"64","68","61"
"PO000008506","HORTA AZORES, PO","2015-05-29",,,"63","71",
"PO000008506","HORTA AZORES, PO","2015-05-30",,,"65","69","60"
"PO000008506","HORTA AZORES, PO","2015-05-31",,,"66","73","60"
"PO000008506","HORTA AZORES, PO","2015-06-01",,,"66","72","61"
"PO000008506","HORTA AZORES, PO","2015-06-02",,,"67","72","62"
"PO000008506","HORTA AZORES, PO","2015-06-03",,,"67","73",
"PO000008506","HORTA AZORES, PO","2015-06-04","0.04",,"66","72",
"PO000008506","HORTA AZORES, PO","2015-06-05",,,"65","71","62"
"PO000008506","HORTA AZORES, PO","2015-06-06",,,"67","71",
"PO000008506","HORTA AZORES, PO","2015-06-07","0.31",,"66","72","61"
"PO000008506","HORTA AZORES, PO","2015-06-08",,,"66","73","62"
"PO000008506","HORTA AZORES, PO","2015-06-09","0.09",,"66","74","63"
"PO000008506","HORTA AZORES, PO","2015-06-10",,,"65","71","63"
"PO000008506","HORTA AZORES, PO","2015-06-11",,,"66","72",
"PO000008506","HORTA AZORES, PO","2015-06-12",,,"65","71","59"
"PO000008506","HORTA AZORES, PO","2015-06-13",,,"67","74","63"
"PO000008506","HORTA AZORES, PO","2015-06-14",,,"67","74","61"
"PO000008506","HORTA AZORES, PO","2015-06-15",,,"69","74","66"
"PO000008506","HORTA AZORES, PO","2015-06-16",,,"69","73",
"PO000008506","HORTA AZORES, PO","2015-06-17",,,"70","75","67"
"PO000008506","HORTA AZORES, PO","2015-06-18",,,"70","76",
"PO000008506","HORTA AZORES, PO","2015-06-19",,,"71","78","65"
"PO000008506","HORTA AZORES, PO","2015-06-20",,,"70","77","64"
"PO000008506","HORTA AZORES, PO","2015-06-21",,,"69","75","64"
"PO000008506","HORTA AZORES, PO","2015-06-22","0.28",,"70","76",
"PO000008506","HORTA AZORES, PO","2015-06-23","0.03",,"69","76","63"
"PO000008506","HORTA AZORES, PO","2015-06-24","0.00",,"70","74","65"
"PO000008506","HORTA AZORES, PO","2015-06-25","0.04",,"70","76",
"PO000008506","HORTA AZORES, PO","2015-06-26","0.00",,"69","75","64"
"PO000008506","HORTA AZORES, PO","2015-06-27","0.00",,"71","73","69"
"PO000008506","HORTA AZORES, PO","2015-06-28","0.20",,"71","74",
"PO000008506","HORTA AZORES, PO","2015-06-29","0.04",,"67","74",
"PO000008506","HORTA AZORES, PO","2015-06-30","0.16",,"66","74","61"
"PO000008506","HORTA AZORES, PO","2015-07-01","0.00",,"68","73","63"
"PO000008506","HORTA AZORES, PO","2015-07-02",,,"70","78",
"PO000008506","HORTA AZORES, PO","2015-07-03",,,"68","75","64"
"PO000008506","HORTA AZORES, PO","2015-07-04","0.02",,"68","74","63"
"PO000008506","HORTA AZORES, PO","2015-07-05","0.12",,"70","76","67"
"PO000008506","HORTA AZORES, PO","2015-07-06","0.16",,"71","78","68"
"PO000008506","HORTA AZORES, PO","2015-07-07","0.00",,"72","80","69"
"PO000008506","HORTA AZORES, PO","2015-07-08","0.00",,"72","77","69"
"PO000008506","HORTA AZORES, PO","2015-07-09","0.12",,"70",,
"PO000008506","HORTA AZORES, PO","2015-07-10","0.00",,"69","77","62"
"PO000008506","HORTA AZORES, PO","2015-07-11",,,"70","76","65"
"PO000008506","HORTA AZORES, PO","2015-07-12",,,"73","77","70"
"PO000008506","HORTA AZORES, PO","2015-07-13","0.00",,"73","78","71"
"PO000008506","HORTA AZORES, PO","2015-07-14","0.24",,"72","76",
"PO000008506","HORTA AZORES, PO","2015-07-15","0.43",,"73","78","70"
"PO000008506","HORTA AZORES, PO","2015-07-16","0.02",,"73","76",
"PO000008506","HORTA AZORES, PO","2015-07-17","0.47",,"73","78","70"
"PO000008506","HORTA AZORES, PO","2015-07-18","0.00",,"73","78","71"
"PO000008506","HORTA AZORES, PO","2015-07-19","0.00",,"74","79",
"PO000008506","HORTA AZORES, PO","2015-07-20","0.08",,"72","80","68"
"PO000008506","HORTA AZORES, PO","2015-07-21","0.00",,"71","77","65"
"PO000008506","HORTA AZORES, PO","2015-07-22","0.00",,"74","79","71"
"PO000008506","HORTA AZORES, PO","2015-07-23","0.00",,"74","78","72"
"PO000008506","HORTA AZORES, PO","2015-07-24","0.02",,"75","81","71"
"PO000008506","HORTA AZORES, PO","2015-07-25","0.03",,"75","79","71"
"PO000008506","HORTA AZORES, PO","2015-07-26","0.00",,"75","83","70"
"PO000008506","HORTA AZORES, PO","2015-07-27","0.00",,"75","82","71"
"PO000008506","HORTA AZORES, PO","2015-07-28","0.00",,"75","81","72"
"PO000008506","HORTA AZORES, PO","2015-07-29","0.02",,"74","80",
"PO000008506","HORTA AZORES, PO","2015-07-30","0.00",,"73","79","68"
"PO000008506","HORTA AZORES, PO","2015-07-31","0.20",,"74","82","69"
"PO000008506","HORTA AZORES, PO","2015-08-01","0.00",,"74","79",
"PO000008506","HORTA AZORES, PO","2015-08-02","0.04",,"71","76","68"
"PO000008506","HORTA AZORES, PO","2015-08-03","0.00",,"71","78",
"PO000008506","HORTA AZORES, PO","2015-08-04","0.08",,"75","81",
"PO000008506","HORTA AZORES, PO","2015-08-05","0.00",,"71","78",
"PO000008506","HORTA AZORES, PO","2015-08-06","0.12",,"70","75",
"PO000008506","HORTA AZORES, PO","2015-08-07","0.00",,"73","80","69"
"PO000008506","HORTA AZORES, PO","2015-08-08","0.00",,"72","80","66"
"PO000008506","HORTA AZORES, PO","2015-08-09","0.00",,"71","80","64"
"PO000008506","HORTA AZORES, PO","2015-08-10","0.00",,"72","80","65"
"PO000008506","HORTA AZORES, PO","2015-08-11","0.16",,"70","74","67"
"PO000008506","HORTA AZORES, PO","2015-08-12","0.01",,"70","76",
"PO000008506","HORTA AZORES, PO","2015-08-13","0.00",,"72","81","65"
"PO000008506","HORTA AZORES, PO","2015-08-14","0.00",,"72","80","67"
"PO000008506","HORTA AZORES, PO","2015-08-15","0.00",,"72","81","66"
"PO000008506","HORTA AZORES, PO","2015-08-16","0.02",,"73","81","69"
"PO000008506","HORTA AZORES, PO","2015-08-17","0.00",,"73","80","70"
"PO000008506","HORTA AZORES, PO","2015-08-18","0.00",,"73","80","69"
"PO000008506","HORTA AZORES, PO","2015-08-19","0.00",,"73","80","68"
"PO000008506","HORTA AZORES, PO","2015-08-20","0.12",,"74","81","70"
"PO000008506","HORTA AZORES, PO","2015-08-21","0.00",,"72","79",
"PO000008506","HORTA AZORES, PO","2015-08-22","0.02",,"69","78",
"PO000008506","HORTA AZORES, PO","2015-08-23","0.00",,"71","80","65"
"PO000008506","HORTA AZORES, PO","2015-08-24","0.00",,"72","78","67"
"PO000008506","HORTA AZORES, PO","2015-08-25","0.00",,"74","79","71"
"PO000008506","HORTA AZORES, PO","2015-08-26","0.16",,"75","78","72"
"PO000008506","HORTA AZORES, PO","2015-08-27","0.20",,"72","79","69"
"PO000008506","HORTA AZORES, PO","2015-08-28","0.83",,"69",,
"PO000008506","HORTA AZORES, PO","2015-08-29","0.03",,"68","73",
"PO000008506","HORTA AZORES, PO","2015-08-30","0.00",,"68","75","62"
"PO000008506","HORTA AZORES, PO","2015-08-31","0.00",,"70","74",
"PO000008506","HORTA AZORES, PO","2015-09-01","0.00",,"71","76",
"PO000008506","HORTA AZORES, PO","2015-09-02","0.08",,"71","74",
"PO000008506","HORTA AZORES, PO","2015-09-03","1.69",,"71","74",
"PO000008506","HORTA AZORES, PO","2015-09-04","0.39",,"74","81","70"
"PO000008506","HORTA AZORES, PO","2015-09-05","0.35",,"73","79","69"
"PO000008506","HORTA AZORES, PO","2015-09-06","0.55",,"72","79",
"PO000008506","HORTA AZORES, PO","2015-09-07","0.00",,"72","76",
"PO000008506","HORTA AZORES, PO","2015-09-08","0.71",,"68","75",
"PO000008506","HORTA AZORES, PO","2015-09-09","0.00",,"68","74","63"
"PO000008506","HORTA AZORES, PO","2015-09-10","0.00",,"69","76",
"PO000008506","HORTA AZORES, PO","2015-09-11","0.04",,"67","72",
"PO000008506","HORTA AZORES, PO","2015-09-12","0.00",,"67",,"61"
"PO000008506","HORTA AZORES, PO","2015-09-13","0.00",,"68","73",
"PO000008506","HORTA AZORES, PO","2015-09-14","0.00",,"69","76","61"
"PO000008506","HORTA AZORES, PO","2015-09-15",,,"71","77",
"PO000008506","HORTA AZORES, PO","2015-09-16",,,"66","73","62"
"PO000008506","HORTA AZORES, PO","2015-09-17","0.00",,"69","73","64"
"PO000008506","HORTA AZORES, PO","2015-09-18","0.04",,"71","75",
"PO000008506","HORTA AZORES, PO","2015-09-19","0.08",,"70","76","66"
"PO000008506","HORTA AZORES, PO","2015-09-20","0.00",,"70","76","65"
"PO000008506","HORTA AZORES, PO","2015-09-21","0.00",,"70","78","65"
"PO000008506","HORTA AZORES, PO","2015-09-22","0.00",,"70","77",
"PO000008506","HORTA AZORES, PO","2015-09-23","0.00",,"69","74",
"PO000008506","HORTA AZORES, PO","2015-09-24","0.00",,"69","74","64"
"PO000008506","HORTA AZORES, PO","2015-09-25","0.00",,"71","75","68"
"PO000008506","HORTA AZORES, PO","2015-09-26","0.08",,"69","74",
"PO000008506","HORTA AZORES, PO","2015-09-27","0.00",,"71","76","66"
"PO000008506","HORTA AZORES, PO","2015-09-28","0.16",,"68",,
"PO000008506","HORTA AZORES, PO","2015-09-29","0.03",,"62","68",
"PO000008506","HORTA AZORES, PO","2015-09-30","0.71",,"61","64","58"
"PO000008506","HORTA AZORES, PO","2015-10-01","1.54",,"66",,"60"
"PO000008506","HORTA AZORES, PO","2015-10-02","0.00",,"67","71","63"
"PO000008506","HORTA AZORES, PO","2015-10-03","0.35",,"67",,"62"
"PO000008506","HORTA AZORES, PO","2015-10-04","0.00",,"66","69","63"
"PO000008506","HORTA AZORES, PO","2015-10-05","0.24",,"64","69",
"PO000008506","HORTA AZORES, PO","2015-10-06","0.00",,"62","69","56"
"PO000008506","HORTA AZORES, PO","2015-10-07","0.00",,"66","70","59"
"PO000008506","HORTA AZORES, PO","2015-10-08","0.02",,"69","72","67"
"PO000008506","HORTA AZORES, PO","2015-10-09","0.04",,"66","69",
"PO000008506","HORTA AZORES, PO","2015-10-10","0.00",,"64","68","61"
"PO000008506","HORTA AZORES, PO","2015-10-11","0.00",,"65","74","61"
"PO000008506","HORTA AZORES, PO","2015-10-12","0.00",,"67","71","64"
"PO000008506","HORTA AZORES, PO","2015-10-13","0.00",,"67","69",
"PO000008506","HORTA AZORES, PO","2015-10-14","0.31",,"62",,
"PO000008506","HORTA AZORES, PO","2015-10-15","0.02",,"62",,"61"
"PO000008506","HORTA AZORES, PO","2015-10-16","0.00",,"61",,"58"
"PO000008506","HORTA AZORES, PO","2015-10-17","0.03",,"63",,"58"
"PO000008506","HORTA AZORES, PO","2015-10-18","0.00",,"64",,"61"
"PO000008506","HORTA AZORES, PO","2015-10-19","0.00",,"65",,"62"
"PO000008506","HORTA AZORES, PO","2015-10-20",,,"64",,"61"
"PO000008506","HORTA AZORES, PO","2015-10-21",,,"63",,"61"
"PO000008506","HORTA AZORES, PO","2015-10-22",,,"62",,"58"
"PO000008506","HORTA AZORES, PO","2015-10-23","0.20",,"62",,
"PO000008506","HORTA AZORES, PO","2015-10-24","0.02",,"62",,"56"
"PO000008506","HORTA AZORES, PO","2015-10-25","0.12",,"64",,
"PO000008506","HORTA AZORES, PO","2015-10-26","0.16",,"59",,
"PO000008506","HORTA AZORES, PO","2015-10-27","0.01",,"61",,"54"
"PO000008506","HORTA AZORES, PO","2015-10-28","0.51",,"65",,
"PO000008506","HORTA AZORES, PO","2015-10-29","0.04",,"60",,
"PO000008506","HORTA AZORES, PO","2015-10-30","0.51",,"53",,"45"
"PO000008506","HORTA AZORES, PO","2015-10-31","0.03",,"59",,"53"
"PO000008506","HORTA AZORES, PO","2015-11-01","0.00",,"63",,"57"
"PO000008506","HORTA AZORES, PO","2015-11-02","0.83",,"62",,
"PO000008506","HORTA AZORES, PO","2015-11-03","0.00",,"60",,"55"
"PO000008506","HORTA AZORES, PO","2015-11-04","0.55",,"64",,"59"
"PO000008506","HORTA AZORES, PO","2015-11-05","0.31",,"64",,
"PO000008506","HORTA AZORES, PO","2015-11-06","0.08",,"61",,"55"
"PO000008506","HORTA AZORES, PO","2015-11-07","0.67",,"58",,
"PO000008506","HORTA AZORES, PO","2015-11-08","0.08",,"59",,"52"
"PO000008506","HORTA AZORES, PO","2015-11-09","0.00",,"64",,"62"
"PO000008506","HORTA AZORES, PO","2015-11-10","0.08",,"61",,
"PO000008506","HORTA AZORES, PO","2015-11-11","1.06",,"59",,"56"
"PO000008506","HORTA AZORES, PO","2015-11-12","0.00",,"61",,"54"
"PO000008506","HORTA AZORES, PO","2015-11-13",,,"66",,"63"
"PO000008506","HORTA AZORES, PO","2015-11-14",,,"66",,"65"
"PO000008506","HORTA AZORES, PO","2015-11-15",,,"66",,
"PO000008506","HORTA AZORES, PO","2015-11-16","0.63",,"66",,
"PO000008506","HORTA AZORES, PO","2015-11-17","0.04",,"64",,"59"
"PO000008506","HORTA AZORES, PO","2015-11-18","0.31",,"65",,"63"
"PO000008506","HORTA AZORES, PO","2015-11-19","0.08",,"67",,"65"
"PO000008506","HORTA AZORES, PO","2015-11-20","0.01",,"66",,
"PO000008506","HORTA AZORES, PO","2015-11-21","0.00",,"65",,
"PO000008506","HORTA AZORES, PO","2015-11-22",,,"63",,"61"
"PO000008506","HORTA AZORES, PO","2015-11-23",,,"62",,
"PO000008506","HORTA AZORES, PO","2015-11-24",,,"61",,"56"
"PO000008506","HORTA AZORES, PO","2015-11-25",,,"62",,"58"
"PO000008506","HORTA AZORES, PO","2015-11-26",,,"62",,
"PO000008506","HORTA AZORES, PO","2015-11-27",,,"61",,"58"
"PO000008506","HORTA AZORES, PO","2015-11-28",,,"59",,"57"
"PO000008506","HORTA AZORES, PO","2015-11-29",,,"60",,"54"
"PO000008506","HORTA AZORES, PO","2015-11-30","0.02",,"64",,"60"
"PO000008506","HORTA AZORES, PO","2015-12-01","0.00",,"63",,
"PO000008506","HORTA AZORES, PO","2015-12-02","0.31",,"56",,
"PO000008506","HORTA AZORES, PO","2015-12-03","0.20",,"54",,"49"
"PO000008506","HORTA AZORES, PO","2015-12-04","0.00",,"56",,"50"
"PO000008506","HORTA AZORES, PO","2015-12-05","0.00",,"60",,"57"
"PO000008506","HORTA AZORES, PO","2015-12-06","0.47",,"60",,
"PO000008506","HORTA AZORES, PO","2015-12-07","0.08",,"54",,"52"
"PO000008506","HORTA AZORES, PO","2015-12-08","0.00",,"57",,"51"
"PO000008506","HORTA AZORES, PO","2015-12-09",,,"59",,"57"
"PO000008506","HORTA AZORES, PO","2015-12-10",,,"63",,"60"
"PO000008506","HORTA AZORES, PO","2015-12-11","0.55",,"64",,
"PO000008506","HORTA AZORES, PO","2015-12-12","0.71",,"59",,
"PO000008506","HORTA AZORES, PO","2015-12-13","0.12",,"56",,
"PO000008506","HORTA AZORES, PO","2015-12-14","0.35",,"57",,
"PO000008506","HORTA AZORES, PO","2015-12-15","0.55",,"59",,
"PO000008506","HORTA AZORES, PO","2015-12-16","0.43",,"59",,"52"
"PO000008506","HORTA AZORES, PO","2015-12-17","0.00",,"63",,"57"
"PO000008506","HORTA AZORES, PO","2015-12-18","0.35",,"58",,
"PO000008506","HORTA AZORES, PO","2015-12-19","0.20",,"54",,
"PO000008506","HORTA AZORES, PO","2015-12-20","0.01",,"61",,
"PO000008506","HORTA AZORES, PO","2015-12-21","0.00",,"61",,
"PO000008506","HORTA AZORES, PO","2015-12-22","0.08",,"57",,
"PO000008506","HORTA AZORES, PO","2015-12-23","0.03",,"59",,"54"
"PO000008506","HORTA AZORES, PO","2015-12-24","0.20",,"60",,
"PO000008506","HORTA AZORES, PO","2015-12-25","2.17",,"53",,
"PO000008506","HORTA AZORES, PO","2015-12-26","0.24",,"51",,"46"
"PO000008506","HORTA AZORES, PO","2015-12-27","0.28",,"57",,"49"
"PO000008506","HORTA AZORES, PO","2015-12-28","0.20",,"56",,"49"
"PO000008506","HORTA AZORES, PO","2015-12-29","0.00",,"60",,
"PO000008506","HORTA AZORES, PO","2015-12-30","0.28",,"52",,"49"
"PO000008506","HORTA AZORES, PO","2015-12-31","0.02",,"57",,"52"
"PO000008506","HORTA AZORES, PO","2016-01-01","0.12",,"55",,"51"
"PO000008506","HORTA AZORES, PO","2016-01-02","0.08",,"61",,"56"
"PO000008506","HORTA AZORES, PO","2016-01-03","0.00",,"62",,
"PO000008506","HORTA AZORES, PO","2016-01-04","0.04",,"57",,
"PO000008506","HORTA AZORES, PO","2016-01-05","0.00",,"57",,"51"
"PO000008506","HORTA AZORES, PO","2016-01-06","0.02",,"62",,"59"
"PO000008506","HORTA AZORES, PO","2016-01-07","0.12",,"57",,
"PO000008506","HORTA AZORES, PO","2016-01-08","0.01",,"56",,"51"
"PO000008506","HORTA AZORES, PO","2016-01-09","0.28",,"57",,
"PO000008506","HORTA AZORES, PO","2016-01-10","0.51",,"53",,
"PO000008506","HORTA AZORES, PO","2016-01-11","0.02",,"52",,
"PO000008506","HORTA AZORES, PO","2016-01-12","1.26",,"59",,"50"
