"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"LH000026737","VARENA, LH","2019-11-01","0.00",,"36",,
"LH000026737","VARENA, LH","2019-11-02","0.08",,"38",,
"LH000026737","VARENA, LH","2019-11-03","0.01",,"48",,
"LH000026737","VARENA, LH","2019-11-04","0.16",,"56",,
"LH000026737","VARENA, LH","2019-11-05","0.08",,"51",,
"LH000026737","VARENA, LH","2019-11-06","0.09",,"46",,
"LH000026737","VARENA, LH","2019-11-07","0.00",,"44",,
"LH000026737","VARENA, LH","2019-11-08","0.00",,"44",,
"LH000026737","VARENA, LH","2019-11-09","0.22",,"48",,
"LH000026737","VARENA, LH","2019-11-10","0.20",,"47",,
"LH000026737","VARENA, LH","2019-11-11","0.13",,"40",,
"LH000026737","VARENA, LH","2019-11-12","0.00",,"42",,
"LH000026737","VARENA, LH","2019-11-13","0.09",,"52",,
"LH000026737","VARENA, LH","2019-11-14","0.17",,"49",,
"LH000026737","VARENA, LH","2019-11-15","0.27",,"44",,
"LH000026737","VARENA, LH","2019-11-16","0.00",,"45",,
"LH000026737","VARENA, LH","2019-11-17","0.00",,"46",,
"LH000026737","VARENA, LH","2019-11-18","0.00",,"46",,
"LH000026737","VARENA, LH","2019-11-19","0.00",,"43",,
"LH000026737","VARENA, LH","2019-11-20","0.00",,"41",,
"LH000026737","VARENA, LH","2019-11-21","0.00",,"36",,
"LH000026737","VARENA, LH","2019-11-22","0.00",,"29",,
"LH000026737","VARENA, LH","2019-11-23","0.00",,"26",,
"LH000026737","VARENA, LH","2019-11-24","0.00",,"28",,
"LH000026737","VARENA, LH","2019-11-25","0.00",,"28",,
"LH000026737","VARENA, LH","2019-11-26","0.00",,"30",,
"LH000026737","VARENA, LH","2019-11-27","0.00",,"32",,
"LH000026737","VARENA, LH","2019-11-28",,,"35",,
"LH000026737","VARENA, LH","2019-11-29","0.08",,"41",,
"LH000026737","VARENA, LH","2019-11-30","0.12",,"32",,
"LH000026737","VARENA, LH","2019-12-01","0.00",,"31",,
"LH000026737","VARENA, LH","2019-12-02","0.10",,"32",,"30"
"LH000026737","VARENA, LH","2019-12-03","0.00",,"30",,
"LH000026737","VARENA, LH","2019-12-04","0.13",,"35",,
"LH000026737","VARENA, LH","2019-12-05","0.01",,"35",,
"LH000026737","VARENA, LH","2019-12-06","0.00",,"33",,
"LH000026737","VARENA, LH","2019-12-07","0.07",,"36",,
"LH000026737","VARENA, LH","2019-12-08","0.01",,"41",,
"LH000026737","VARENA, LH","2019-12-09","0.00",,"42",,
"LH000026737","VARENA, LH","2019-12-10","0.01",,"38",,
"LH000026737","VARENA, LH","2019-12-11","0.00",,"30",,
"LH000026737","VARENA, LH","2019-12-12","0.01",,"35",,
"LH000026737","VARENA, LH","2019-12-13","0.00",,"35",,
"LH000026737","VARENA, LH","2019-12-14","0.07",,"35",,
"LH000026737","VARENA, LH","2019-12-15","0.18",,"37",,
"LH000026737","VARENA, LH","2019-12-16","0.00",,"37",,
"LH000026737","VARENA, LH","2019-12-17","0.01",,"40",,
"LH000026737","VARENA, LH","2019-12-18","0.00",,"44",,
"LH000026737","VARENA, LH","2019-12-19","0.00",,"34",,
"LH000026737","VARENA, LH","2019-12-20","0.00",,"37",,
"LH000026737","VARENA, LH","2019-12-21","0.00",,"42",,
"LH000026737","VARENA, LH","2019-12-22","0.06",,"42",,
"LH000026737","VARENA, LH","2019-12-23","0.05",,"42",,
"LH000026737","VARENA, LH","2019-12-24","0.55",,"42",,
"LH000026737","VARENA, LH","2019-12-25","0.17",,"39",,
"LH000026737","VARENA, LH","2019-12-26","0.05",,"36",,
"LH000026737","VARENA, LH","2019-12-27","0.03",,"33",,
"LH000026737","VARENA, LH","2019-12-28","0.00",,"31",,
"LH000026737","VARENA, LH","2019-12-29","0.00",,"28",,
"LH000026737","VARENA, LH","2019-12-30","0.01",,"35",,
"LH000026737","VARENA, LH","2019-12-31","0.04",,"38",,
"LH000026737","VARENA, LH","2020-01-01","0.03",,"35",,
"LH000026737","VARENA, LH","2020-01-02","0.00",,"33",,
"LH000026737","VARENA, LH","2020-01-03","0.02",,"33",,
"LH000026737","VARENA, LH","2020-01-04","0.29",,"35",,
"LH000026737","VARENA, LH","2020-01-05","0.00",,"29",,
"LH000026737","VARENA, LH","2020-01-06","0.05",,"30",,
"LH000026737","VARENA, LH","2020-01-07","0.00",,"33",,
"LH000026737","VARENA, LH","2020-01-08","0.11",,"34",,
"LH000026737","VARENA, LH","2020-01-09","0.00",,"37",,
"LH000026737","VARENA, LH","2020-01-10","0.57",,"41",,
"LH000026737","VARENA, LH","2020-01-11","0.05",,"39",,
"LH000026737","VARENA, LH","2020-01-12","0.02",,"37",,
"LH000026737","VARENA, LH","2020-01-13","0.13",,"37",,
"LH000026737","VARENA, LH","2020-01-14","0.00",,"38",,
"LH000026737","VARENA, LH","2020-01-15","0.00",,"39",,
"LH000026737","VARENA, LH","2020-01-16","0.00",,"39",,
"LH000026737","VARENA, LH","2020-01-17","0.00",,"32",,
"LH000026737","VARENA, LH","2020-01-18","0.01",,"32",,
"LH000026737","VARENA, LH","2020-01-19","0.00",,"35",,
"LH000026737","VARENA, LH","2020-01-20","0.00",,"36",,
"LH000026737","VARENA, LH","2020-01-21","0.07",,"37",,
"LH000026737","VARENA, LH","2020-01-22","0.22",,"37",,
"LH000026737","VARENA, LH","2020-01-23","0.00",,"34",,
"LH000026737","VARENA, LH","2020-01-24","0.12",,"36",,
"LH000026737","VARENA, LH","2020-01-25","0.08",,"38",,
"LH000026737","VARENA, LH","2020-01-26","0.01",,"36",,
"LH000026737","VARENA, LH","2020-01-27","0.02",,"31",,
"LH000026737","VARENA, LH","2020-01-28","0.02",,"35",,
"LH000026737","VARENA, LH","2020-01-29","0.16",,"35",,
"LH000026737","VARENA, LH","2020-01-30","0.04",,"35",,
"LH000026737","VARENA, LH","2020-01-31","0.28",,"37",,
"LH000026737","VARENA, LH","2020-02-01","0.22",,"42",,
"LH000026737","VARENA, LH","2020-02-02","0.24",,"41",,
"LH000026737","VARENA, LH","2020-02-03","0.00",,"36",,
"LH000026737","VARENA, LH","2020-02-04","0.00",,"33",,
"LH000026737","VARENA, LH","2020-02-05","0.00",,"27",,
"LH000026737","VARENA, LH","2020-02-06","0.06",,"32",,
"LH000026737","VARENA, LH","2020-02-07","0.00",,"26",,
"LH000026737","VARENA, LH","2020-02-08","0.00",,"31",,
"LH000026737","VARENA, LH","2020-02-09","0.00",,"34",,
"LH000026737","VARENA, LH","2020-02-10","0.14",,"38",,
"LH000026737","VARENA, LH","2020-02-11","0.06",,"36",,
"LH000026737","VARENA, LH","2020-02-12","0.20",,"36",,
"LH000026737","VARENA, LH","2020-02-13","0.02",,"36",,
"LH000026737","VARENA, LH","2020-02-14","0.00",,"30",,
"LH000026737","VARENA, LH","2020-02-15","0.00",,"29",,
"LH000026737","VARENA, LH","2020-02-16","0.01",,"40",,
"LH000026737","VARENA, LH","2020-02-17","0.00",,"47",,
"LH000026737","VARENA, LH","2020-02-18","0.07",,"40",,
"LH000026737","VARENA, LH","2020-02-19","0.00",,"40",,
"LH000026737","VARENA, LH","2020-02-20","0.01",,"35",,
"LH000026737","VARENA, LH","2020-02-21","0.04",,"35",,
"LH000026737","VARENA, LH","2020-02-22","0.09",,"38",,
"LH000026737","VARENA, LH","2020-02-23","0.01",,"38",,
"LH000026737","VARENA, LH","2020-02-24","0.01",,"35",,
"LH000026737","VARENA, LH","2020-02-25","0.15",,"33",,
"LH000026737","VARENA, LH","2020-02-26","0.15",,"40",,
"LH000026737","VARENA, LH","2020-02-27","0.00",,"34",,
"LH000026737","VARENA, LH","2020-02-28","0.00",,"33",,
"LH000026737","VARENA, LH","2020-02-29","0.01",,"37",,
"LH000026737","VARENA, LH","2020-03-01","0.02",,"42",,
"LH000026737","VARENA, LH","2020-03-02","0.08",,"42",,
"LH000026737","VARENA, LH","2020-03-03","0.01",,"44",,
"LH000026737","VARENA, LH","2020-03-04","0.16",,"43",,
"LH000026737","VARENA, LH","2020-03-05","0.08",,"37",,
"LH000026737","VARENA, LH","2020-03-06","0.00",,"36",,
"LH000026737","VARENA, LH","2020-03-07","0.05",,"39",,
"LH000026737","VARENA, LH","2020-03-08","0.00",,"41",,
"LH000026737","VARENA, LH","2020-03-09",,,"39",,"35"
"LH000026737","VARENA, LH","2020-03-10","0.00",,"38",,
"LH000026737","VARENA, LH","2020-03-11","0.24",,"43",,
"LH000026737","VARENA, LH","2020-03-12","0.29",,"41",,
"LH000026737","VARENA, LH","2020-03-13","0.00",,"39",,
"LH000026737","VARENA, LH","2020-03-14","0.09",,"31",,
"LH000026737","VARENA, LH","2020-03-15","0.00",,"31",,
"LH000026737","VARENA, LH","2020-03-16","0.04",,"40",,
"LH000026737","VARENA, LH","2020-03-17",,,"40",,
"LH000026737","VARENA, LH","2020-03-18","0.00",,"47",,"28"
"LH000026737","VARENA, LH","2020-03-19","0.00",,"43",,
"LH000026737","VARENA, LH","2020-03-20","0.00",,"37",,"29"
"LH000026737","VARENA, LH","2020-03-21",,,"33",,
"LH000026737","VARENA, LH","2020-03-22","0.00",,"30",,
"LH000026737","VARENA, LH","2020-03-23","0.00",,"27",,
"LH000026737","VARENA, LH","2020-03-24","0.00",,"28",,
"LH000026737","VARENA, LH","2020-03-25","0.00",,"32",,
"LH000026737","VARENA, LH","2020-03-26","0.00",,"35",,
"LH000026737","VARENA, LH","2020-03-27","0.00",,"39",,"19"
"LH000026737","VARENA, LH","2020-03-28","0.00",,"43",,"22"
"LH000026737","VARENA, LH","2020-03-29","0.04",,"36",,"27"
"LH000026737","VARENA, LH","2020-03-30","0.00",,"30",,
"LH000026737","VARENA, LH","2020-03-31","0.00",,"30",,"16"
"LH000026737","VARENA, LH","2020-04-01","0.00",,"35",,"25"
"LH000026737","VARENA, LH","2020-04-02",,,"42",,"36"
"LH000026737","VARENA, LH","2020-04-03",,,"40",,
"LH000026737","VARENA, LH","2020-04-04","0.00",,"38",,
"LH000026737","VARENA, LH","2020-04-05","0.00",,"38",,"22"
"LH000026737","VARENA, LH","2020-04-06","0.00",,"42",,"22"
"LH000026737","VARENA, LH","2020-04-07","0.00",,"52",,"26"
"LH000026737","VARENA, LH","2020-04-08","0.00",,"45",,
"LH000026737","VARENA, LH","2020-04-09","0.00",,"47",,"28"
"LH000026737","VARENA, LH","2020-04-10","0.00",,"40",,
"LH000026737","VARENA, LH","2020-04-11","0.00",,"37",,"22"
"LH000026737","VARENA, LH","2020-04-12","0.00",,"46",,"22"
"LH000026737","VARENA, LH","2020-04-13",,,"44",,
"LH000026737","VARENA, LH","2020-04-14",,,"35",,"26"
"LH000026737","VARENA, LH","2020-04-15","0.13",,"38",,"29"
"LH000026737","VARENA, LH","2020-04-16",,,"45",,
"LH000026737","VARENA, LH","2020-04-17","0.00",,"40",,"26"
"LH000026737","VARENA, LH","2020-04-18","0.00",,"40",,
"LH000026737","VARENA, LH","2020-04-19","0.00",,"36",,"22"
"LH000026737","VARENA, LH","2020-04-20","0.00",,"40",,"22"
"LH000026737","VARENA, LH","2020-04-21","0.00",,"46",,"28"
"LH000026737","VARENA, LH","2020-04-22","0.00",,"50",,
"LH000026737","VARENA, LH","2020-04-23","0.00",,"49",,"29"
"LH000026737","VARENA, LH","2020-04-24","0.00",,"50",,"33"
"LH000026737","VARENA, LH","2020-04-25","0.00",,"45",,
"LH000026737","VARENA, LH","2020-04-26","0.00",,"43",,"28"
"LH000026737","VARENA, LH","2020-04-27","0.00",,"48",,"31"
"LH000026737","VARENA, LH","2020-04-28","0.00",,"58",,"40"
"LH000026737","VARENA, LH","2020-04-29","0.05",,"44",,
"LH000026737","VARENA, LH","2020-04-30","0.00",,"46",,"32"
"LH000026737","VARENA, LH","2020-05-01","0.00",,"50",,"28"
"LH000026737","VARENA, LH","2020-05-02","0.34",,"51",,
"LH000026737","VARENA, LH","2020-05-03",,,"54",,"45"
"LH000026737","VARENA, LH","2020-05-04","0.00",,"51",,
"LH000026737","VARENA, LH","2020-05-05","0.00",,"51",,"31"
"LH000026737","VARENA, LH","2020-05-06","0.20",,"51",,
"LH000026737","VARENA, LH","2020-05-07","0.00",,"49",,"38"
"LH000026737","VARENA, LH","2020-05-08","0.00",,"48",,"29"
"LH000026737","VARENA, LH","2020-05-09","0.00",,"51",,"33"
"LH000026737","VARENA, LH","2020-05-10","0.00",,"54",,"34"
"LH000026737","VARENA, LH","2020-05-11",,,"56",,
"LH000026737","VARENA, LH","2020-05-12",,"0.4","37",,
"LH000026737","VARENA, LH","2020-05-13",,,"41",,"29"
"LH000026737","VARENA, LH","2020-05-14","0.00",,"43",,"29"
"LH000026737","VARENA, LH","2020-05-15","0.00",,"47",,"28"
"LH000026737","VARENA, LH","2020-05-16",,,"48",,"41"
"LH000026737","VARENA, LH","2020-05-17",,,"49",,"44"
"LH000026737","VARENA, LH","2020-05-18","0.31",,"48",,
"LH000026737","VARENA, LH","2020-05-19","0.28",,"48",,"40"
"LH000026737","VARENA, LH","2020-05-20",,,"48",,
"LH000026737","VARENA, LH","2020-05-21","0.00",,"45",,"31"
"LH000026737","VARENA, LH","2020-05-22","0.00",,"48",,
"LH000026737","VARENA, LH","2020-05-23","0.00",,"53",,"31"
"LH000026737","VARENA, LH","2020-05-24",,,"51",,
"LH000026737","VARENA, LH","2020-05-25","0.00",,"52",,"40"
"LH000026737","VARENA, LH","2020-05-26","0.00",,"55",,"37"
"LH000026737","VARENA, LH","2020-05-27","0.00",,"57",,"42"
"LH000026737","VARENA, LH","2020-05-28","0.00",,"58",,"39"
"LH000026737","VARENA, LH","2020-05-29","0.00",,"57",,"46"
"LH000026737","VARENA, LH","2020-05-30",,,"57",,"51"
"LH000026737","VARENA, LH","2020-05-31","0.00",,"63",,
"LH000026737","VARENA, LH","2020-06-01","0.00",,"55",,"47"
"LH000026737","VARENA, LH","2020-06-02","0.02",,"54",,"42"
"LH000026737","VARENA, LH","2020-06-03","0.15",,"52",,
"LH000026737","VARENA, LH","2020-06-04",,,"52",,
"LH000026737","VARENA, LH","2020-06-05","0.71",,"59",,"36"
"LH000026737","VARENA, LH","2020-06-06",,,"64",,
"LH000026737","VARENA, LH","2020-06-07","0.00",,"70",,"52"
"LH000026737","VARENA, LH","2020-06-08",,,"71",,"62"
"LH000026737","VARENA, LH","2020-06-09",,,"66",,"60"
"LH000026737","VARENA, LH","2020-06-10",,,"71",,"62"
"LH000026737","VARENA, LH","2020-06-11",,,"74",,"62"
"LH000026737","VARENA, LH","2020-06-12",,,"71",,"63"
"LH000026737","VARENA, LH","2020-06-13","0.00",,"64",,
"LH000026737","VARENA, LH","2020-06-14","0.00",,"57",,
"LH000026737","VARENA, LH","2020-06-15","0.00",,"61",,"51"
"LH000026737","VARENA, LH","2020-06-16","0.00",,"65",,"49"
"LH000026737","VARENA, LH","2020-06-17","0.00",,"73",,"55"
"LH000026737","VARENA, LH","2020-06-18","0.02",,"73",,"59"
"LH000026737","VARENA, LH","2020-06-19",,,"72",,"58"
"LH000026737","VARENA, LH","2020-06-20",,,"72",,"62"
"LH000026737","VARENA, LH","2020-06-21","0.00",,"70",,"61"
"LH000026737","VARENA, LH","2020-06-22","0.00",,"70",,
"LH000026737","VARENA, LH","2020-06-23","0.00",,"68",,
"LH000026737","VARENA, LH","2020-06-24","0.00",,"71",,"58"
"LH000026737","VARENA, LH","2020-06-25","0.00",,"72",,"54"
"LH000026737","VARENA, LH","2020-06-26","0.00",,"73",,"53"
"LH000026737","VARENA, LH","2020-06-27",,,"70",,"54"
"LH000026737","VARENA, LH","2020-06-28","0.00",,"69",,"58"
"LH000026737","VARENA, LH","2020-06-29",,,"72",,"57"
"LH000026737","VARENA, LH","2020-06-30",,,"65",,
"LH000026737","VARENA, LH","2020-07-01","0.08",,"67",,"54"
"LH000026737","VARENA, LH","2020-07-02",,,"69",,
"LH000026737","VARENA, LH","2020-07-03","0.04",,"66",,"58"
"LH000026737","VARENA, LH","2020-07-04",,,"67",,
"LH000026737","VARENA, LH","2020-07-05","0.00",,"70",,"55"
"LH000026737","VARENA, LH","2020-07-06","0.20",,"70",,
"LH000026737","VARENA, LH","2020-07-07",,,"59",,
"LH000026737","VARENA, LH","2020-07-08","0.08",,"56",,"45"
"LH000026737","VARENA, LH","2020-07-09","0.00",,"59",,"45"
"LH000026737","VARENA, LH","2020-07-10","0.10",,"66",,"49"
"LH000026737","VARENA, LH","2020-07-11",,,"62",,
"LH000026737","VARENA, LH","2020-07-12",,,"59",,
"LH000026737","VARENA, LH","2020-07-13","0.00",,"58",,"42"
"LH000026737","VARENA, LH","2020-07-14","0.00",,"58",,"45"
"LH000026737","VARENA, LH","2020-07-15","0.00",,"61",,"42"
"LH000026737","VARENA, LH","2020-07-16","0.00",,"66",,"47"
"LH000026737","VARENA, LH","2020-07-17","0.00",,"68",,"51"
"LH000026737","VARENA, LH","2020-07-18","0.00",,"67",,
"LH000026737","VARENA, LH","2020-07-19","0.00",,"69",,"49"
"LH000026737","VARENA, LH","2020-07-20","0.08",,"70",,"54"
"LH000026737","VARENA, LH","2020-07-21",,,"64",,
"LH000026737","VARENA, LH","2020-07-22",,,"58",,
"LH000026737","VARENA, LH","2020-07-23","0.00",,"56",,"42"
"LH000026737","VARENA, LH","2020-07-24","0.00",,"59",,"37"
"LH000026737","VARENA, LH","2020-07-25","0.00",,"66",,"50"
"LH000026737","VARENA, LH","2020-07-26","0.00",,"67",,"46"
"LH000026737","VARENA, LH","2020-07-27","0.03",,"68",,"50"
"LH000026737","VARENA, LH","2020-07-28",,,"72",,"57"
"LH000026737","VARENA, LH","2020-07-29",,,"67",,
"LH000026737","VARENA, LH","2020-07-30","0.00",,"60",,"44"
"LH000026737","VARENA, LH","2020-07-31","0.09",,"59",,"55"
"LH000026737","VARENA, LH","2020-08-01",,,"62",,
"LH000026737","VARENA, LH","2020-08-02","0.00",,"62",,"42"
"LH000026737","VARENA, LH","2020-08-03","0.00",,"69",,"46"
"LH000026737","VARENA, LH","2020-08-04",,,"67",,
"LH000026737","VARENA, LH","2020-08-05",,,"65",,
"LH000026737","VARENA, LH","2020-08-06","0.00",,"66",,"46"
"LH000026737","VARENA, LH","2020-08-07","0.00",,"71",,"49"
"LH000026737","VARENA, LH","2020-08-08","0.00",,"73",,
"LH000026737","VARENA, LH","2020-08-09","0.00",,"71",,"56"
"LH000026737","VARENA, LH","2020-08-10","0.00",,"71",,"53"
"LH000026737","VARENA, LH","2020-08-11","0.00",,"64",,
"LH000026737","VARENA, LH","2020-08-12","0.00",,"59",,"44"
"LH000026737","VARENA, LH","2020-08-13","0.00",,"58",,"39"
"LH000026737","VARENA, LH","2020-08-14","0.00",,"64",,"45"
"LH000026737","VARENA, LH","2020-08-15","0.00",,"67",,"50"
"LH000026737","VARENA, LH","2020-08-16","0.00",,"69",,"49"
"LH000026737","VARENA, LH","2020-08-17","0.00",,"71",,"49"
"LH000026737","VARENA, LH","2020-08-18","0.00",,"69",,"62"
"LH000026737","VARENA, LH","2020-08-19",,,"67",,"61"
"LH000026737","VARENA, LH","2020-08-20","0.00",,"65",,
"LH000026737","VARENA, LH","2020-08-21","0.00",,"69",,"56"
"LH000026737","VARENA, LH","2020-08-22","0.12",,"70",,"61"
"LH000026737","VARENA, LH","2020-08-23",,,"69",,
"LH000026737","VARENA, LH","2020-08-24",,,"65",,
"LH000026737","VARENA, LH","2020-08-25","0.28",,"59",,
"LH000026737","VARENA, LH","2020-08-26",,,"58",,
"LH000026737","VARENA, LH","2020-08-27","0.28",,"61",,"57"
"LH000026737","VARENA, LH","2020-08-28","0.00",,"59",,
"LH000026737","VARENA, LH","2020-08-29",,,"58",,"45"
"LH000026737","VARENA, LH","2020-08-30",,,"59",,"52"
"LH000026737","VARENA, LH","2020-08-31",,,"57",,
"LH000026737","VARENA, LH","2020-09-01","0.08",,"55",,"48"
"LH000026737","VARENA, LH","2020-09-02",,,"59",,"54"
"LH000026737","VARENA, LH","2020-09-03","0.00",,"61",,
"LH000026737","VARENA, LH","2020-09-04","0.00",,"62",,"52"
"LH000026737","VARENA, LH","2020-09-05",,,"64",,"55"
"LH000026737","VARENA, LH","2020-09-06",,,"59",,
"LH000026737","VARENA, LH","2020-09-07",,,"51",,"43"
"LH000026737","VARENA, LH","2020-09-08",,,"55",,"44"
"LH000026737","VARENA, LH","2020-09-09","0.00",,"62",,"53"
"LH000026737","VARENA, LH","2020-09-10",,,"59",,
"LH000026737","VARENA, LH","2020-09-11","0.00",,"51",,"36"
"LH000026737","VARENA, LH","2020-09-12","0.00",,"59",,"45"
"LH000026737","VARENA, LH","2020-09-13","0.00",,"59",,
"LH000026737","VARENA, LH","2020-09-14","0.00",,"59",,"49"
"LH000026737","VARENA, LH","2020-09-15","0.00",,"62",,"51"
"LH000026737","VARENA, LH","2020-09-16","0.00",,"65",,"46"
"LH000026737","VARENA, LH","2020-09-17","0.24",,"54",,
"LH000026737","VARENA, LH","2020-09-18","0.00",,"52",,
"LH000026737","VARENA, LH","2020-09-19","0.00",,"51",,"37"
"LH000026737","VARENA, LH","2020-09-20","0.00",,"49",,"36"
"LH000026737","VARENA, LH","2020-09-21","0.00",,"52",,"35"
"LH000026737","VARENA, LH","2020-09-22","0.00",,"55",,"37"
"LH000026737","VARENA, LH","2020-09-23","0.00",,"60",,"42"
"LH000026737","VARENA, LH","2020-09-24",,,"62",,"43"
"LH000026737","VARENA, LH","2020-09-25","0.00",,"65",,"50"
"LH000026737","VARENA, LH","2020-09-26","0.00",,"68",,
"LH000026737","VARENA, LH","2020-09-27",,,"64",,
"LH000026737","VARENA, LH","2020-09-28","0.00",,"51",,
"LH000026737","VARENA, LH","2020-09-29","0.00",,"51",,"36"
"LH000026737","VARENA, LH","2020-09-30","0.00",,"55",,"45"
"LH000026737","VARENA, LH","2020-10-01","0.00",,"57",,"49"
"LH000026737","VARENA, LH","2020-10-02","0.00",,"55",,"48"
"LH000026737","VARENA, LH","2020-10-03",,,"57",,"54"
"LH000026737","VARENA, LH","2020-10-04","0.00",,"65",,
"LH000026737","VARENA, LH","2020-10-05",,,"58",,"46"
"LH000026737","VARENA, LH","2020-10-06",,,"55",,
"LH000026737","VARENA, LH","2020-10-07","0.00",,"51",,"38"
"LH000026737","VARENA, LH","2020-10-08",,,"51",,"42"
"LH000026737","VARENA, LH","2020-10-09","0.00",,"52",,"42"
"LH000026737","VARENA, LH","2020-10-10","0.00",,"55",,"50"
"LH000026737","VARENA, LH","2020-10-11","0.20",,"53",,
"LH000026737","VARENA, LH","2020-10-12","0.04",,"50",,
"LH000026737","VARENA, LH","2020-10-13","0.71",,"46",,"44"
"LH000026737","VARENA, LH","2020-10-14","0.43",,"47",,
"LH000026737","VARENA, LH","2020-10-15","0.00",,"43",,"35"
"LH000026737","VARENA, LH","2020-10-16","0.00",,"44",,"41"
"LH000026737","VARENA, LH","2020-10-17","0.00",,"41",,
"LH000026737","VARENA, LH","2020-10-18",,,"41",,
"LH000026737","VARENA, LH","2020-10-19",,,"40",,"32"
"LH000026737","VARENA, LH","2020-10-20","0.00",,"42",,
"LH000026737","VARENA, LH","2020-10-21","0.03",,"46",,"42"
"LH000026737","VARENA, LH","2020-10-22",,,"53",,"46"
"LH000026737","VARENA, LH","2020-10-23","0.00",,"51",,
"LH000026737","VARENA, LH","2020-10-24","0.19",,"49",,"40"
"LH000026737","VARENA, LH","2020-10-25","0.00",,"51",,"47"
"LH000026737","VARENA, LH","2020-10-26","0.00",,"52",,"49"
"LH000026737","VARENA, LH","2020-10-27","0.00",,"55",,"53"
"LH000026737","VARENA, LH","2020-10-28","0.00",,"52",,
"LH000026737","VARENA, LH","2020-10-29","0.02",,"49",,
"LH000026737","VARENA, LH","2020-10-30","0.26",,"46",,
"LH000026737","VARENA, LH","2020-10-31",,,"46",,"43"
"LH000026737","VARENA, LH","2020-11-01","0.00",,"45",,
"LH000026737","VARENA, LH","2020-11-02",,,"43",,"32"
"LH000026737","VARENA, LH","2020-11-03","0.24",,"48",,
"LH000026737","VARENA, LH","2020-11-04",,,"43",,"38"
"LH000026737","VARENA, LH","2020-11-05","0.00",,"42",,"38"
"LH000026737","VARENA, LH","2020-11-06","0.05",,"49",,"44"
"LH000026737","VARENA, LH","2020-11-07","0.00",,"49",,
"LH000026737","VARENA, LH","2020-11-08","0.00",,"45",,
"LH000026737","VARENA, LH","2020-11-09","0.00",,"36",,
"LH000026737","VARENA, LH","2020-11-10","0.00",,"32",,"22"
"LH000026737","VARENA, LH","2020-11-11","0.00",,"36",,"27"
"LH000026737","VARENA, LH","2020-11-12","0.00",,"39",,"38"
"LH000026737","VARENA, LH","2020-11-13",,,"38",,"37"
"LH000026737","VARENA, LH","2020-11-14","0.13",,"40",,"37"
"LH000026737","VARENA, LH","2020-11-15","0.00",,"42",,
"LH000026737","VARENA, LH","2020-11-16","0.02",,"40",,"38"
"LH000026737","VARENA, LH","2020-11-17","0.13",,"41",,"40"
"LH000026737","VARENA, LH","2020-11-18","0.31",,"47",,"41"
"LH000026737","VARENA, LH","2020-11-19",,,"46",,
"LH000026737","VARENA, LH","2020-11-20",,,"37",,
"LH000026737","VARENA, LH","2020-11-21",,,"31",,"29"
"LH000026737","VARENA, LH","2020-11-22","0.24",,"37",,"32"
"LH000026737","VARENA, LH","2020-11-23","0.05",,"41",,
"LH000026737","VARENA, LH","2020-11-24","0.10",,"40",,"37"
"LH000026737","VARENA, LH","2020-11-25","0.07",,"42",,
"LH000026737","VARENA, LH","2020-11-26","0.00",,"32",,"29"
"LH000026737","VARENA, LH","2020-11-27","0.24",,"37",,"31"
"LH000026737","VARENA, LH","2020-11-28",,,"32",,"31"
