"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"EN000026229","AINAZI, EN","2015-02-05",,,"22",,"15"
"EN000026229","AINAZI, EN","2015-02-06",,,"33","35","23"
"EN000026229","AINAZI, EN","2015-02-07",,,"34","35",
"EN000026229","AINAZI, EN","2015-02-08",,,"29",,
"EN000026229","AINAZI, EN","2015-02-09",,,"28",,"22"
"EN000026229","AINAZI, EN","2015-02-10",,,"36",,"30"
"EN000026229","AINAZI, EN","2015-02-11",,,"32",,"28"
"EN000026229","AINAZI, EN","2015-02-12",,,"34",,"32"
"EN000026229","AINAZI, EN","2015-02-13",,,"33",,
"EN000026229","AINAZI, EN","2015-02-14",,,"33",,"31"
"EN000026229","AINAZI, EN","2015-02-15",,,"27",,
"EN000026229","AINAZI, EN","2015-02-16",,,"22",,"15"
"EN000026229","AINAZI, EN","2015-02-17",,,"26",,"19"
"EN000026229","AINAZI, EN","2015-02-18",,,"35",,"31"
"EN000026229","AINAZI, EN","2015-02-19",,,"37",,"35"
"EN000026229","AINAZI, EN","2015-02-20",,,"35",,"35"
"EN000026229","AINAZI, EN","2015-02-21",,,"38",,"34"
"EN000026229","AINAZI, EN","2015-02-22",,,"37",,"36"
"EN000026229","AINAZI, EN","2015-02-23",,,"38",,"35"
"EN000026229","AINAZI, EN","2015-02-24",,,"38",,
"EN000026229","AINAZI, EN","2015-02-25",,,"35","43",
"EN000026229","AINAZI, EN","2015-02-26",,,"30","39","22"
"EN000026229","AINAZI, EN","2015-02-27",,,"32","39","27"
"EN000026229","AINAZI, EN","2015-02-28",,,"33","36","32"
"EN000026229","AINAZI, EN","2015-03-01",,,"36","41","29"
"EN000026229","AINAZI, EN","2015-03-02",,,"39",,"32"
"EN000026229","AINAZI, EN","2015-03-03",,,"36",,
"EN000026229","AINAZI, EN","2015-03-04",,,"35","40",
"EN000026229","AINAZI, EN","2015-03-05",,,"29","39","22"
"EN000026229","AINAZI, EN","2015-03-06",,,"31","36","19"
"EN000026229","AINAZI, EN","2015-03-07",,,"38","41","33"
"EN000026229","AINAZI, EN","2015-03-08",,,"44","50","39"
"EN000026229","AINAZI, EN","2015-03-09",,,"38",,
"EN000026229","AINAZI, EN","2015-03-10",,,"35","44","23"
"EN000026229","AINAZI, EN","2015-03-11",,,"37","41",
"EN000026229","AINAZI, EN","2015-03-12",,,"35","47","25"
"EN000026229","AINAZI, EN","2015-03-13",,,"36","49","25"
"EN000026229","AINAZI, EN","2015-03-14",,,"39","51","31"
"EN000026229","AINAZI, EN","2015-03-15",,,"40","54","31"
"EN000026229","AINAZI, EN","2015-03-16",,,"41","56","27"
"EN000026229","AINAZI, EN","2015-03-17",,,"40","57",
"EN000026229","AINAZI, EN","2015-03-18",,,"38","59","20"
"EN000026229","AINAZI, EN","2015-03-19",,,"34","49","21"
"EN000026229","AINAZI, EN","2015-03-20",,,"35","39","21"
"EN000026229","AINAZI, EN","2015-03-21",,,"30","33",
"EN000026229","AINAZI, EN","2015-03-22",,,"28",,"21"
"EN000026229","AINAZI, EN","2015-03-23",,,"35","37","33"
"EN000026229","AINAZI, EN","2015-03-24",,,"38","42",
"EN000026229","AINAZI, EN","2015-03-25",,,"37","47","27"
"EN000026229","AINAZI, EN","2015-03-26",,,"38","45","29"
"EN000026229","AINAZI, EN","2015-03-27",,,"42",,"38"
"EN000026229","AINAZI, EN","2015-03-28",,,"40","47",
"EN000026229","AINAZI, EN","2015-03-29",,,"38","44","32"
"EN000026229","AINAZI, EN","2015-03-30",,,"38",,"34"
"EN000026229","AINAZI, EN","2015-03-31",,,"37","42",
"EN000026229","AINAZI, EN","2015-04-01",,,"38","41","30"
"EN000026229","AINAZI, EN","2015-04-02",,,"37","39","36"
"EN000026229","AINAZI, EN","2015-04-03",,,"36","38","34"
"EN000026229","AINAZI, EN","2015-04-04",,,"36","40","34"
"EN000026229","AINAZI, EN","2015-04-05",,,"36","40","32"
"EN000026229","AINAZI, EN","2015-04-06",,,"38","47","28"
"EN000026229","AINAZI, EN","2015-04-07",,,"38","42","36"
"EN000026229","AINAZI, EN","2015-04-08",,,"41","46","35"
"EN000026229","AINAZI, EN","2015-04-09",,,"41","46","38"
"EN000026229","AINAZI, EN","2015-04-10",,,"41","46","38"
"EN000026229","AINAZI, EN","2015-04-11",,,"44","59","31"
"EN000026229","AINAZI, EN","2015-04-12",,,"42","53","33"
"EN000026229","AINAZI, EN","2015-04-13",,,"39","40",
"EN000026229","AINAZI, EN","2015-04-14",,,"39","42","38"
"EN000026229","AINAZI, EN","2015-04-15",,,"39","43","35"
"EN000026229","AINAZI, EN","2015-04-16",,,"40","45","35"
"EN000026229","AINAZI, EN","2015-04-17",,,"39","44",
"EN000026229","AINAZI, EN","2015-04-18",,,"40","44","34"
"EN000026229","AINAZI, EN","2015-04-19",,,"41","44","37"
"EN000026229","AINAZI, EN","2015-04-20",,,"44","51","40"
"EN000026229","AINAZI, EN","2015-04-21",,,"44","51","39"
"EN000026229","AINAZI, EN","2015-04-22",,,"42","48","34"
"EN000026229","AINAZI, EN","2015-04-23",,,"43","48","40"
"EN000026229","AINAZI, EN","2015-04-24",,,"43","47","38"
"EN000026229","AINAZI, EN","2015-04-25",,,"45","55","35"
"EN000026229","AINAZI, EN","2015-04-26",,,"48","61",
"EN000026229","AINAZI, EN","2015-04-27",,,"52","64","42"
"EN000026229","AINAZI, EN","2015-04-28",,,"48",,
"EN000026229","AINAZI, EN","2015-04-29",,,"42",,
"EN000026229","AINAZI, EN","2015-04-30",,,"46","54","41"
"EN000026229","AINAZI, EN","2015-05-01",,,"53","63","40"
"EN000026229","AINAZI, EN","2015-05-02",,,"44",,"41"
"EN000026229","AINAZI, EN","2015-05-03",,,"41","47",
"EN000026229","AINAZI, EN","2015-05-04",,,"46","58","26"
"EN000026229","AINAZI, EN","2015-05-05",,,"53","62","46"
"EN000026229","AINAZI, EN","2015-05-06",,,"55","60","46"
"EN000026229","AINAZI, EN","2015-05-07",,,"49","59",
"EN000026229","AINAZI, EN","2015-05-08",,,"45","50",
"EN000026229","AINAZI, EN","2015-05-09",,,"45","51",
"EN000026229","AINAZI, EN","2015-05-10",,,"50","67","31"
"EN000026229","AINAZI, EN","2015-05-11",,,"44","49",
"EN000026229","AINAZI, EN","2015-05-12",,,"54","65","35"
"EN000026229","AINAZI, EN","2015-05-13",,,"52",,"47"
"EN000026229","AINAZI, EN","2015-05-15",,,"45","49",
"EN000026229","AINAZI, EN","2015-05-16",,,"44","50",
"EN000026229","AINAZI, EN","2015-05-17",,,"42",,"33"
"EN000026229","AINAZI, EN","2015-05-20",,,"52","57","41"
"EN000026229","AINAZI, EN","2015-05-21",,,"50","53","47"
"EN000026229","AINAZI, EN","2015-05-22",,,"50","61","38"
"EN000026229","AINAZI, EN","2015-05-23",,,"49","53","35"
"EN000026229","AINAZI, EN","2015-05-24",,,"48","63","29"
"EN000026229","AINAZI, EN","2015-05-25",,,"54","68","35"
"EN000026229","AINAZI, EN","2015-05-26",,,"53","62","39"
"EN000026229","AINAZI, EN","2015-05-27",,,"51","55","47"
"EN000026229","AINAZI, EN","2015-05-28",,,"52","59","40"
"EN000026229","AINAZI, EN","2015-05-29",,,"49","58","35"
"EN000026229","AINAZI, EN","2015-05-30",,,"54","70","33"
"EN000026229","AINAZI, EN","2015-05-31",,,"52","56","48"
"EN000026229","AINAZI, EN","2015-06-01",,,"58","69","43"
"EN000026229","AINAZI, EN","2015-06-02",,,"57","63","51"
"EN000026229","AINAZI, EN","2015-06-03",,,"60","65",
"EN000026229","AINAZI, EN","2015-06-04",,,"54","56","51"
"EN000026229","AINAZI, EN","2015-06-05",,,"55","59","51"
"EN000026229","AINAZI, EN","2015-06-06",,,"60","73","35"
"EN000026229","AINAZI, EN","2015-06-07",,,"58",,"56"
"EN000026229","AINAZI, EN","2015-06-08",,,"54","58",
"EN000026229","AINAZI, EN","2015-06-09",,,"55","60","50"
"EN000026229","AINAZI, EN","2015-06-10",,,"52","61","34"
"EN000026229","AINAZI, EN","2015-06-11",,,"55","61",
"EN000026229","AINAZI, EN","2015-06-12",,,"57","71","38"
"EN000026229","AINAZI, EN","2015-06-13",,,"60","73","39"
"EN000026229","AINAZI, EN","2015-06-14",,,"59","72","41"
"EN000026229","AINAZI, EN","2015-06-15",,,"56","59",
"EN000026229","AINAZI, EN","2015-06-16",,,"56","62",
"EN000026229","AINAZI, EN","2015-06-17",,,"55","63","34"
"EN000026229","AINAZI, EN","2015-06-18",,,"54","56","49"
"EN000026229","AINAZI, EN","2015-06-19",,,"57","64",
"EN000026229","AINAZI, EN","2015-06-20",,,"56","64",
"EN000026229","AINAZI, EN","2015-06-21",,,"57","67","41"
"EN000026229","AINAZI, EN","2015-06-22",,,"59","67","53"
"EN000026229","AINAZI, EN","2015-06-23",,,"58","68","47"
"EN000026229","AINAZI, EN","2015-06-24",,,"59","64","54"
"EN000026229","AINAZI, EN","2015-06-25",,,"58","63","55"
"EN000026229","AINAZI, EN","2015-06-26",,,"56","60",
"EN000026229","AINAZI, EN","2015-06-27",,,"57","63","50"
"EN000026229","AINAZI, EN","2015-06-28",,,"58","63","46"
"EN000026229","AINAZI, EN","2015-06-29",,,"60","70","39"
"EN000026229","AINAZI, EN","2015-06-30",,,"62","67","58"
"EN000026229","AINAZI, EN","2015-07-01",,,"62","67","59"
"EN000026229","AINAZI, EN","2015-07-02",,,"64","71",
"EN000026229","AINAZI, EN","2015-07-03",,,"65","75","49"
"EN000026229","AINAZI, EN","2015-07-04",,,"68","77","51"
"EN000026229","AINAZI, EN","2015-07-05",,,"65","71",
"EN000026229","AINAZI, EN","2015-07-06",,,"64","75","47"
"EN000026229","AINAZI, EN","2015-07-07",,,"64","67","60"
"EN000026229","AINAZI, EN","2015-07-08",,,"63","73","60"
"EN000026229","AINAZI, EN","2015-07-09",,,"62",,"60"
"EN000026229","AINAZI, EN","2015-07-10",,,"58","62","51"
"EN000026229","AINAZI, EN","2015-07-11",,,"61","68","47"
"EN000026229","AINAZI, EN","2015-07-12",,,"61","65",
"EN000026229","AINAZI, EN","2015-07-13",,,"57","64",
"EN000026229","AINAZI, EN","2015-07-14",,,"58","65","46"
"EN000026229","AINAZI, EN","2015-07-15",,,"58","67","43"
"EN000026229","AINAZI, EN","2015-07-16",,,"62","69","46"
"EN000026229","AINAZI, EN","2015-07-17",,,"60","65","53"
"EN000026229","AINAZI, EN","2015-07-18",,,"61","65","52"
"EN000026229","AINAZI, EN","2015-07-19",,,"62","66",
"EN000026229","AINAZI, EN","2015-07-20",,,"58","62","52"
"EN000026229","AINAZI, EN","2015-07-21",,,"63","67",
"EN000026229","AINAZI, EN","2015-07-22",,,"62","65","57"
"EN000026229","AINAZI, EN","2015-07-23",,,"64","70","61"
"EN000026229","AINAZI, EN","2015-07-24",,,"62","65",
"EN000026229","AINAZI, EN","2015-07-25",,,"63","72","50"
"EN000026229","AINAZI, EN","2015-07-26",,,"65","72","60"
"EN000026229","AINAZI, EN","2015-07-27",,,"61","68",
"EN000026229","AINAZI, EN","2015-07-28",,,"63","73","50"
"EN000026229","AINAZI, EN","2015-07-29",,,"61","66","57"
"EN000026229","AINAZI, EN","2015-07-30",,,"60","64","53"
"EN000026229","AINAZI, EN","2015-07-31",,,"62","66","55"
"EN000026229","AINAZI, EN","2015-08-01",,,"62","67","60"
"EN000026229","AINAZI, EN","2015-08-02",,,"62","68","59"
"EN000026229","AINAZI, EN","2015-08-03",,,"60","67",
"EN000026229","AINAZI, EN","2015-08-04",,,"59","70","43"
"EN000026229","AINAZI, EN","2015-08-05",,,"70","84","52"
"EN000026229","AINAZI, EN","2015-08-06",,,"68","76",
"EN000026229","AINAZI, EN","2015-08-07",,,"67","76",
"EN000026229","AINAZI, EN","2015-08-08",,,"69","83","54"
"EN000026229","AINAZI, EN","2015-08-09",,,"67","72",
"EN000026229","AINAZI, EN","2015-08-10",,,"62","70","50"
"EN000026229","AINAZI, EN","2015-08-11",,,"65","75","49"
"EN000026229","AINAZI, EN","2015-08-12",,,"69","82","56"
"EN000026229","AINAZI, EN","2015-08-13",,,"65","69","59"
"EN000026229","AINAZI, EN","2015-08-14",,,"56","66","41"
"EN000026229","AINAZI, EN","2015-08-15",,,"60","70","44"
"EN000026229","AINAZI, EN","2015-08-16",,,"61","73","47"
"EN000026229","AINAZI, EN","2015-08-17",,,"58","70","47"
"EN000026229","AINAZI, EN","2015-08-18",,,"59","72",
"EN000026229","AINAZI, EN","2015-08-19",,,"56","69","40"
"EN000026229","AINAZI, EN","2015-08-20",,,"56","69","40"
"EN000026229","AINAZI, EN","2015-08-21",,,"60","71","42"
"EN000026229","AINAZI, EN","2015-08-22",,,"62","74","49"
"EN000026229","AINAZI, EN","2015-08-23",,,"64","80","48"
"EN000026229","AINAZI, EN","2015-08-24",,,"67","82","53"
"EN000026229","AINAZI, EN","2015-08-25",,,"73","86","59"
"EN000026229","AINAZI, EN","2015-08-26",,,"65","69","62"
"EN000026229","AINAZI, EN","2015-08-27",,,"65","77","50"
"EN000026229","AINAZI, EN","2015-08-28",,,"64",,"62"
"EN000026229","AINAZI, EN","2015-08-29",,,"64","67","60"
"EN000026229","AINAZI, EN","2015-08-30",,,"63","69",
"EN000026229","AINAZI, EN","2015-08-31",,,"60","68","47"
"EN000026229","AINAZI, EN","2015-09-01",,,"57","59","55"
"EN000026229","AINAZI, EN","2015-09-02",,,"58","63","55"
"EN000026229","AINAZI, EN","2015-09-03",,,"63","67",
"EN000026229","AINAZI, EN","2015-09-04",,,"57","66","45"
"EN000026229","AINAZI, EN","2015-09-05",,,"57","65",
"EN000026229","AINAZI, EN","2015-09-06",,,"56","65","50"
"EN000026229","AINAZI, EN","2015-09-07",,,"55","63","48"
"EN000026229","AINAZI, EN","2015-09-08",,,"56","62","53"
"EN000026229","AINAZI, EN","2015-09-09",,,"56","64","47"
"EN000026229","AINAZI, EN","2015-09-10",,,"52","62","39"
"EN000026229","AINAZI, EN","2015-09-11",,,"54","69","41"
"EN000026229","AINAZI, EN","2015-09-12",,,"58",,"45"
"EN000026229","AINAZI, EN","2015-09-15",,,"55","59","51"
"EN000026229","AINAZI, EN","2015-09-16",,,"59","66","56"
"EN000026229","AINAZI, EN","2015-09-17",,,"67","77","57"
"EN000026229","AINAZI, EN","2015-09-18",,,"64","67",
"EN000026229","AINAZI, EN","2015-09-19",,,"61","65","59"
"EN000026229","AINAZI, EN","2015-09-20",,,"58","64",
"EN000026229","AINAZI, EN","2015-09-21",,,"53","56","51"
"EN000026229","AINAZI, EN","2015-09-22",,,"57","62",
"EN000026229","AINAZI, EN","2015-09-23",,,"56","65","49"
"EN000026229","AINAZI, EN","2015-09-24",,,"59","74","49"
"EN000026229","AINAZI, EN","2015-09-25",,,"53","62","43"
"EN000026229","AINAZI, EN","2015-09-26",,,"58","62","44"
"EN000026229","AINAZI, EN","2015-09-27",,,"53","60","39"
"EN000026229","AINAZI, EN","2015-09-28",,,"54","58",
"EN000026229","AINAZI, EN","2015-09-29",,,"50","58",
"EN000026229","AINAZI, EN","2015-09-30",,,"53","60","33"
"EN000026229","AINAZI, EN","2015-10-01",,,"56","58","54"
"EN000026229","AINAZI, EN","2015-10-02",,,"58","61","56"
"EN000026229","AINAZI, EN","2015-10-03",,,"53","59",
"EN000026229","AINAZI, EN","2015-10-04",,,"50","57","41"
"EN000026229","AINAZI, EN","2015-10-05",,,"48","57",
"EN000026229","AINAZI, EN","2015-10-06",,,"38","49","30"
"EN000026229","AINAZI, EN","2015-10-07",,,"35","47","23"
"EN000026229","AINAZI, EN","2015-10-08",,,"34","45","23"
"EN000026229","AINAZI, EN","2015-10-09",,,"33","42","20"
"EN000026229","AINAZI, EN","2015-10-10",,,"35","41","25"
"EN000026229","AINAZI, EN","2015-10-11",,,"33","47","21"
"EN000026229","AINAZI, EN","2015-10-12",,,"37","49","22"
"EN000026229","AINAZI, EN","2015-10-13",,,"42","51",
"EN000026229","AINAZI, EN","2015-10-14",,,"41","52",
"EN000026229","AINAZI, EN","2015-10-15",,,"36","54","25"
"EN000026229","AINAZI, EN","2015-10-16",,,"38","47","28"
"EN000026229","AINAZI, EN","2015-10-17",,,"42","51",
"EN000026229","AINAZI, EN","2015-10-18",,,"39","50","24"
"EN000026229","AINAZI, EN","2015-10-19",,,"43","49",
"EN000026229","AINAZI, EN","2015-10-20",,,"39","49","27"
"EN000026229","AINAZI, EN","2015-10-21",,,"42","53","35"
"EN000026229","AINAZI, EN","2015-10-22",,,"43","46","35"
"EN000026229","AINAZI, EN","2015-10-23",,,"50","54","44"
"EN000026229","AINAZI, EN","2015-10-24",,,"46","53",
"EN000026229","AINAZI, EN","2015-10-25",,,"48",,"31"
"EN000026229","AINAZI, EN","2015-10-26",,,"49","51","47"
"EN000026229","AINAZI, EN","2015-10-27",,,"47","52",
"EN000026229","AINAZI, EN","2015-10-28",,,"31","43","21"
"EN000026229","AINAZI, EN","2015-10-29",,,"33","45","24"
"EN000026229","AINAZI, EN","2015-10-30",,,"31","46","21"
"EN000026229","AINAZI, EN","2015-10-31",,,"38","47","24"
"EN000026229","AINAZI, EN","2015-11-01",,,"49","52","38"
"EN000026229","AINAZI, EN","2015-11-02",,,"51","51","49"
"EN000026229","AINAZI, EN","2015-11-03",,,"49","51","48"
"EN000026229","AINAZI, EN","2015-11-04",,,"48","49","47"
"EN000026229","AINAZI, EN","2015-11-05",,,"41","49",
"EN000026229","AINAZI, EN","2015-11-06",,,"40","43","31"
"EN000026229","AINAZI, EN","2015-11-07",,,"42","44","40"
"EN000026229","AINAZI, EN","2015-11-08",,,"46","51","42"
"EN000026229","AINAZI, EN","2015-11-09",,,"46",,
"EN000026229","AINAZI, EN","2015-11-10",,,"47","48","45"
"EN000026229","AINAZI, EN","2015-11-11",,,"48","50","46"
"EN000026229","AINAZI, EN","2015-11-12",,,"45","49","32"
"EN000026229","AINAZI, EN","2015-11-13",,,"45","47","41"
"EN000026229","AINAZI, EN","2015-11-14",,,"46","48",
"EN000026229","AINAZI, EN","2015-11-15",,,"45","46","42"
"EN000026229","AINAZI, EN","2015-11-16",,,"42","45","37"
"EN000026229","AINAZI, EN","2015-11-17",,,"42","46",
"EN000026229","AINAZI, EN","2015-11-18",,,"42","45","35"
"EN000026229","AINAZI, EN","2015-11-19",,,"46","48","44"
"EN000026229","AINAZI, EN","2015-11-20",,,"43",,
"EN000026229","AINAZI, EN","2015-11-21",,,"40","42",
"EN000026229","AINAZI, EN","2015-11-22",,,"37","42",
"EN000026229","AINAZI, EN","2015-11-23",,,"31","34","26"
"EN000026229","AINAZI, EN","2015-11-24",,,"35","41","26"
"EN000026229","AINAZI, EN","2015-11-25",,,"34",,
"EN000026229","AINAZI, EN","2015-11-26",,,"30",,"26"
"EN000026229","AINAZI, EN","2015-11-27",,,"42","44","35"
"EN000026229","AINAZI, EN","2015-11-28",,,"36",,
"EN000026229","AINAZI, EN","2015-11-29",,,"37",,"33"
"EN000026229","AINAZI, EN","2015-11-30",,,"41","44","38"
"EN000026229","AINAZI, EN","2015-12-01",,,"41","43","38"
"EN000026229","AINAZI, EN","2015-12-02",,,"41","42",
"EN000026229","AINAZI, EN","2015-12-03",,,"44","46","34"
"EN000026229","AINAZI, EN","2015-12-04",,,"45","48","43"
"EN000026229","AINAZI, EN","2015-12-05",,,"46","47","45"
"EN000026229","AINAZI, EN","2015-12-06",,,"46",,"45"
"EN000026229","AINAZI, EN","2015-12-07",,,"45",,
"EN000026229","AINAZI, EN","2015-12-08",,,"41",,
"EN000026229","AINAZI, EN","2015-12-09",,,"40",,"37"
"EN000026229","AINAZI, EN","2015-12-10",,,"44","45","42"
"EN000026229","AINAZI, EN","2015-12-11",,,"43",,
"EN000026229","AINAZI, EN","2015-12-12",,,"39","41","35"
"EN000026229","AINAZI, EN","2015-12-13",,,"38",,
"EN000026229","AINAZI, EN","2015-12-14",,,"36","38",
"EN000026229","AINAZI, EN","2015-12-15",,,"38","40","27"
"EN000026229","AINAZI, EN","2015-12-16",,,"40","41","38"
"EN000026229","AINAZI, EN","2015-12-17",,,"35","39",
"EN000026229","AINAZI, EN","2015-12-18",,,"41",,"31"
"EN000026229","AINAZI, EN","2015-12-19",,,"45","46",
"EN000026229","AINAZI, EN","2015-12-20",,,"47","49","44"
"EN000026229","AINAZI, EN","2015-12-21",,,"46","46",
"EN000026229","AINAZI, EN","2015-12-22",,,"43",,
"EN000026229","AINAZI, EN","2015-12-23",,,"45","47","42"
"EN000026229","AINAZI, EN","2015-12-24",,,"43",,
"EN000026229","AINAZI, EN","2015-12-25",,,"43","45","39"
"EN000026229","AINAZI, EN","2015-12-26",,,"40",,
"EN000026229","AINAZI, EN","2015-12-27",,,"31",,
"EN000026229","AINAZI, EN","2015-12-28",,,"26",,
"EN000026229","AINAZI, EN","2015-12-29",,,"25",,
"EN000026229","AINAZI, EN","2015-12-30",,,"20","29","12"
"EN000026229","AINAZI, EN","2015-12-31",,,"16","20","13"
"EN000026229","AINAZI, EN","2016-01-01",,,"13","20",
"EN000026229","AINAZI, EN","2016-01-02",,,"4","8",
"EN000026229","AINAZI, EN","2016-01-03",,,"16","25","1"
"EN000026229","AINAZI, EN","2016-01-04",,,"9","13",
"EN000026229","AINAZI, EN","2016-01-05",,,"9",,"2"
"EN000026229","AINAZI, EN","2016-01-06",,,"8",,
"EN000026229","AINAZI, EN","2016-01-07",,,"-11","3","-18"
"EN000026229","AINAZI, EN","2016-01-08",,,"-7","1","-24"
"EN000026229","AINAZI, EN","2016-01-09",,,"3","9","-6"
"EN000026229","AINAZI, EN","2016-01-10",,,"10",,"-8"
"EN000026229","AINAZI, EN","2016-01-11",,,"20","23",
"EN000026229","AINAZI, EN","2016-01-12",,,"19","22","16"
"EN000026229","AINAZI, EN","2016-01-13",,,"17","20","10"
"EN000026229","AINAZI, EN","2016-01-14",,,"17","19","15"
"EN000026229","AINAZI, EN","2016-01-15",,,"21","28","-3"
"EN000026229","AINAZI, EN","2016-01-16",,,"16",,
"EN000026229","AINAZI, EN","2016-01-17",,,"22","30","5"
"EN000026229","AINAZI, EN","2016-01-18",,,"32","33","29"
"EN000026229","AINAZI, EN","2016-01-19",,,"28",,
"EN000026229","AINAZI, EN","2016-01-20",,,"22","24","20"
"EN000026229","AINAZI, EN","2016-01-21",,,"20","24",
"EN000026229","AINAZI, EN","2016-01-22",,,"9",,
"EN000026229","AINAZI, EN","2016-01-23",,,"15","21","-8"
"EN000026229","AINAZI, EN","2016-01-24",,,"25",,"18"
"EN000026229","AINAZI, EN","2016-01-25",,,"29",,
"EN000026229","AINAZI, EN","2016-01-26",,,"35","38","28"
"EN000026229","AINAZI, EN","2016-01-27",,,"37",,"35"
"EN000026229","AINAZI, EN","2016-01-28",,,"39","42",
"EN000026229","AINAZI, EN","2016-01-29",,,"37","38","35"
"EN000026229","AINAZI, EN","2016-01-30",,,"39","42","36"
"EN000026229","AINAZI, EN","2016-01-31",,,"36",,
"EN000026229","AINAZI, EN","2016-02-01",,,"35",,"33"
"EN000026229","AINAZI, EN","2016-02-02",,,"38","40","32"
"EN000026229","AINAZI, EN","2016-02-03",,,"36","38",
"EN000026229","AINAZI, EN","2016-02-04",,,"34","36","32"
"EN000026229","AINAZI, EN","2016-02-05",,,"34","36",
"EN000026229","AINAZI, EN","2016-02-06",,,"31",,"21"
"EN000026229","AINAZI, EN","2016-02-07",,,"38","40","35"
"EN000026229","AINAZI, EN","2016-02-08",,,"38",,"36"
"EN000026229","AINAZI, EN","2016-02-09",,,"42","45","38"
"EN000026229","AINAZI, EN","2016-02-10",,,"42","46","38"
"EN000026229","AINAZI, EN","2016-02-11",,,"37",,
"EN000026229","AINAZI, EN","2016-02-12",,,"34","36","32"
"EN000026229","AINAZI, EN","2016-02-13",,,"35","37","33"
"EN000026229","AINAZI, EN","2016-02-14",,,"34","36","33"
"EN000026229","AINAZI, EN","2016-02-15",,,"34","35","33"
"EN000026229","AINAZI, EN","2016-02-16",,,"32","35","28"
"EN000026229","AINAZI, EN","2016-02-17",,,"32","37",
"EN000026229","AINAZI, EN","2016-02-18",,,"30","36","24"
"EN000026229","AINAZI, EN","2016-02-19",,,"32","33","32"
"EN000026229","AINAZI, EN","2016-02-20",,,"33",,"32"
"EN000026229","AINAZI, EN","2016-02-21",,,"33",,"32"
"EN000026229","AINAZI, EN","2016-02-22",,,"34","35","32"
"EN000026229","AINAZI, EN","2016-02-23",,,"34","36",
"EN000026229","AINAZI, EN","2016-02-24",,,"35","36","33"
"EN000026229","AINAZI, EN","2016-02-25",,,"34","36",
"EN000026229","AINAZI, EN","2016-02-26",,,"34","36",
"EN000026229","AINAZI, EN","2016-02-27",,,"34","37","29"
"EN000026229","AINAZI, EN","2016-02-28",,,"33",,
"EN000026229","AINAZI, EN","2016-02-29",,,"30","34",
"EN000026229","AINAZI, EN","2016-03-01",,,"26","36","17"
"EN000026229","AINAZI, EN","2016-03-02",,,"25","34","15"
"EN000026229","AINAZI, EN","2016-03-03",,,"31","39","21"
"EN000026229","AINAZI, EN","2016-03-04",,,"34","37",
"EN000026229","AINAZI, EN","2016-03-05",,,"31","33","30"
"EN000026229","AINAZI, EN","2016-03-06",,,"35","40","30"
"EN000026229","AINAZI, EN","2016-03-07",,,"38","41","35"
"EN000026229","AINAZI, EN","2016-03-08",,,"34","36",
"EN000026229","AINAZI, EN","2016-03-09",,,"33","38",
"EN000026229","AINAZI, EN","2016-03-10",,,"32","38","22"
