DATE,PRCP,TAVG,TMAX,TMIN
2019-01-06,0.18,52,59.0,
2019-01-07,0.0,51,62.0,43.0
2019-01-08,0.0,52,59.0,45.0
2019-01-09,0.01,55,,51.0
2019-01-10,0.49,53,56.0,
2019-01-11,0.03,47,53.0,44.0
2019-01-12,0.38,49,54.0,43.0
2019-01-13,0.02,52,58.0,45.0
2019-01-14,0.21,55,,52.0
2019-01-15,0.3,56,,
2019-01-16,0.0,52,58.0,44.0
2019-01-17,0.0,56,61.0,52.0
2019-01-18,0.05,57,64.0,
2019-01-19,0.01,54,60.0,49.0
2019-01-20,0.63,52,59.0,47.0
2019-01-21,0.01,57,62.0,47.0
2019-01-22,0.0,55,60.0,
2019-01-23,0.17,51,57.0,48.0
2019-01-24,0.19,51,55.0,
2019-01-25,0.6,50,58.0,
2019-01-26,0.01,51,56.0,
2019-01-27,0.04,53,,48.0
2019-01-28,0.0,56,62.0,
2019-01-29,0.11,51,56.0,48.0
2019-01-30,0.24,53,59.0,
2019-01-31,0.03,54,59.0,47.0
2019-02-01,0.0,59,63.0,
2019-02-02,0.0,62,67.0,
2019-02-03,0.0,54,62.0,
2019-02-04,0.07,48,56.0,44.0
2019-02-05,0.17,51,59.0,42.0
2019-02-06,0.43,56,61.0,
2019-02-07,0.0,54,58.0,
2019-02-08,0.0,54,60.0,48.0
2019-02-09,0.04,53,60.0,
2019-02-10,0.0,54,61.0,47.0
2019-02-11,0.02,58,63.0,
2019-02-12,0.0,53,58.0,48.0
2019-02-13,0.0,52,56.0,
2019-02-14,0.0,51,56.0,
2019-02-15,0.0,52,62.0,45.0
2019-02-16,0.5,51,56.0,44.0
2019-02-17,0.14,50,60.0,
2019-02-18,0.01,51,60.0,44.0
2019-02-19,0.0,53,62.0,44.0
2019-02-20,0.01,53,,45.0
2019-02-21,0.01,52,60.0,45.0
2019-02-22,0.01,54,61.0,46.0
2019-02-23,0.0,50,60.0,39.0
2019-02-24,1.64,51,52.0,39.0
2019-02-25,0.2,51,56.0,
2019-02-26,0.54,51,59.0,46.0
2019-02-27,0.01,53,60.0,
2019-02-28,0.14,53,61.0,44.0
2019-03-01,0.0,56,61.0,49.0
2019-03-02,0.0,58,63.0,
2019-03-03,0.0,55,63.0,
2019-03-04,0.02,56,65.0,49.0
2019-03-05,0.01,58,64.0,53.0
2019-03-06,0.01,58,66.0,48.0
2019-03-07,0.02,60,65.0,55.0
2019-03-08,0.01,61,,56.0
2019-03-09,0.0,60,71.0,51.0
2019-03-10,0.01,58,69.0,48.0
2019-03-11,0.01,58,63.0,
2019-03-12,0.0,55,59.0,
2019-03-13,0.0,54,62.0,49.0
2019-03-14,0.02,56,61.0,51.0
2019-03-15,0.0,56,63.0,53.0
2019-03-16,0.1,58,65.0,53.0
2019-03-17,0.0,59,65.0,54.0
2019-03-18,0.0,61,71.0,51.0
2019-03-19,0.0,58,65.0,49.0
2019-03-20,,59,62.0,58.0
2019-03-21,0.0,58,61.0,
2019-03-22,0.46,58,60.0,51.0
2019-03-23,0.0,58,63.0,
2019-03-24,0.0,59,67.0,52.0
2019-03-25,0.01,57,64.0,53.0
2019-03-26,0.01,58,66.0,53.0
2019-03-27,0.06,54,56.0,
2019-03-28,0.58,55,62.0,48.0
2019-03-29,0.02,57,63.0,54.0
2019-03-30,0.0,56,63.0,
2019-03-31,0.0,57,65.0,
2019-04-01,0.0,56,,48.0
2019-04-02,0.01,57,60.0,
2019-04-03,0.01,56,63.0,49.0
2019-04-04,0.0,60,,56.0
2019-04-05,0.02,60,63.0,56.0
2019-04-06,0.24,60,67.0,
2019-04-07,0.02,56,62.0,50.0
2019-04-08,0.19,57,63.0,51.0
2019-04-09,0.0,59,66.0,53.0
2019-04-10,0.02,60,68.0,
2019-04-11,0.0,58,65.0,52.0
2019-04-12,0.0,57,64.0,52.0
2019-04-13,0.0,58,63.0,54.0
2019-04-14,0.02,58,64.0,53.0
2019-04-15,0.0,58,63.0,
2019-04-16,0.02,57,65.0,47.0
2019-04-17,0.01,59,66.0,50.0
2019-04-18,0.0,59,68.0,51.0
2019-04-19,0.0,60,66.0,57.0
2019-04-20,0.0,60,65.0,57.0
2019-04-21,0.0,61,,58.0
2019-04-22,0.0,63,69.0,
2019-04-23,0.0,67,83.0,55.0
2019-04-24,0.0,63,69.0,59.0
2019-04-25,0.0,64,70.0,61.0
2019-04-26,0.0,64,70.0,60.0
2019-04-27,0.01,64,73.0,
2019-04-28,0.0,62,71.0,56.0
2019-04-29,0.0,61,67.0,57.0
2019-04-30,0.0,61,69.0,55.0
2019-05-01,0.06,61,69.0,53.0
2019-05-02,0.01,61,72.0,
2019-05-03,0.01,62,68.0,52.0
2019-05-04,0.28,65,78.0,57.0
2019-05-05,0.0,62,68.0,58.0
2019-05-06,,60,66.0,
2019-05-07,0.0,59,67.0,
2019-05-08,0.0,60,68.0,
2019-05-09,0.0,65,71.0,58.0
2019-05-10,0.0,66,75.0,58.0
2019-05-11,0.0,66,77.0,56.0
2019-05-12,0.0,63,73.0,
2019-05-13,0.03,61,69.0,57.0
2019-05-14,0.18,61,69.0,55.0
2019-05-15,0.01,62,68.0,56.0
2019-05-16,0.03,61,67.0,
2019-05-17,0.05,62,69.0,51.0
2019-05-18,0.0,65,73.0,61.0
2019-05-19,0.0,65,73.0,
2019-05-20,0.0,65,,57.0
2019-05-21,0.0,65,73.0,56.0
2019-05-22,0.0,68,78.0,60.0
2019-05-23,0.0,68,78.0,
2019-05-24,0.0,67,78.0,60.0
2019-05-25,0.0,67,75.0,61.0
2019-05-26,0.0,67,72.0,
2019-05-27,,66,73.0,
2019-05-28,0.0,67,74.0,
2019-05-29,0.0,70,80.0,62.0
2019-05-30,0.0,64,69.0,
2019-05-31,0.0,65,,58.0
2019-06-01,0.0,65,74.0,58.0
2019-06-02,0.0,67,77.0,59.0
2019-06-03,0.0,70,80.0,
2019-06-04,0.0,72,83.0,64.0
2019-06-05,0.0,72,80.0,65.0
2019-06-06,0.0,72,81.0,65.0
2019-06-07,0.0,74,83.0,
2019-06-08,0.0,82,94.0,67.0
2019-06-09,0.0,85,100.0,75.0
2019-06-10,0.0,84,95.0,72.0
2019-06-11,0.0,80,91.0,73.0
2019-06-12,0.0,79,87.0,
2019-06-13,0.0,78,86.0,
2019-06-14,0.0,77,86.0,
2019-06-15,0.0,81,94.0,73.0
2019-06-16,0.0,83,94.0,73.0
2019-06-17,0.0,80,89.0,73.0
2019-06-18,0.0,79,88.0,72.0
2019-06-19,0.0,77,87.0,69.0
2019-06-20,0.0,78,88.0,
2019-06-21,0.0,80,92.0,69.0
2019-06-22,0.0,80,92.0,71.0
2019-06-23,0.0,82,94.0,
2019-06-24,0.0,86,98.0,
2019-06-25,0.0,80,89.0,74.0
2019-06-26,0.0,82,90.0,73.0
2019-06-27,0.0,82,91.0,74.0
2019-06-28,0.0,83,92.0,
2019-06-29,0.0,83,95.0,73.0
2019-06-30,0.0,80,85.0,
2019-07-01,0.0,79,85.0,
2019-07-02,0.0,80,89.0,70.0
2019-07-03,0.0,81,90.0,72.0
2019-07-04,0.0,83,92.0,72.0
2019-07-05,0.0,83,94.0,70.0
2019-07-06,0.0,82,94.0,71.0
2019-07-07,0.0,84,,70.0
2019-07-08,0.0,89,102.0,78.0
2019-07-09,0.0,90,103.0,80.0
2019-07-10,0.0,87,98.0,
2019-07-11,0.0,82,91.0,75.0
2019-07-12,0.0,81,,
2019-07-13,0.0,82,90.0,75.0
2019-07-14,0.0,83,96.0,
2019-07-15,0.0,80,87.0,76.0
2019-07-16,0.0,77,84.0,
2019-07-17,0.03,78,86.0,
2019-07-18,0.0,77,85.0,
2019-07-19,0.0,78,86.0,
2019-07-20,0.0,77,84.0,70.0
2019-07-21,0.0,78,85.0,71.0
2019-07-22,0.0,81,92.0,
2019-07-23,0.0,83,92.0,73.0
2019-07-24,0.0,82,91.0,72.0
2019-07-25,0.0,83,92.0,74.0
2019-07-26,0.0,82,90.0,75.0
2019-07-27,0.0,80,86.0,76.0
2019-07-28,0.0,83,93.0,77.0
2019-07-29,0.0,80,87.0,
2019-07-30,0.0,80,90.0,
2019-07-31,0.0,80,87.0,72.0
2019-08-01,0.0,83,94.0,
2019-08-02,0.0,84,94.0,73.0
2019-08-03,0.0,86,93.0,
2019-08-04,0.0,82,90.0,
2019-08-05,0.0,81,91.0,
2019-08-06,0.0,81,92.0,71.0
2019-08-07,0.0,81,89.0,72.0
2019-08-08,0.0,83,89.0,
2019-08-09,0.0,83,92.0,
2019-08-10,0.0,83,90.0,78.0
2019-08-11,0.0,86,95.0,77.0
2019-08-12,0.0,85,94.0,77.0
2019-08-13,0.0,85,97.0,78.0
2019-08-14,0.0,84,95.0,
2019-08-15,0.0,81,90.0,74.0
2019-08-16,0.0,81,90.0,
2019-08-17,0.0,80,87.0,75.0
2019-08-18,0.0,80,88.0,73.0
2019-08-19,0.0,79,87.0,72.0
2019-08-20,0.0,80,87.0,72.0
2019-08-21,0.0,79,86.0,71.0
2019-08-22,0.0,81,90.0,73.0
2019-08-23,0.0,82,91.0,74.0
2019-08-24,0.0,82,92.0,74.0
2019-08-25,0.0,82,90.0,74.0
2019-08-26,0.0,82,90.0,73.0
2019-08-27,0.0,82,91.0,73.0
2019-08-28,0.0,82,89.0,75.0
2019-08-29,0.0,81,87.0,76.0
2019-08-30,0.0,81,89.0,74.0
2019-08-31,0.0,81,89.0,75.0
2019-09-01,0.0,81,88.0,
2019-09-02,0.07,78,86.0,71.0
2019-09-03,0.0,80,89.0,75.0
2019-09-04,0.0,77,85.0,
2019-09-05,0.33,77,86.0,72.0
2019-09-06,0.17,77,83.0,72.0
2019-09-07,0.16,76,83.0,
2019-09-08,0.0,76,85.0,69.0
2019-09-09,0.0,77,85.0,72.0
2019-09-10,0.0,74,78.0,
2019-09-11,0.48,76,,65.0
2019-09-12,0.0,77,83.0,73.0
2019-09-13,0.0,78,86.0,
2019-09-14,0.0,77,84.0,
2019-09-15,0.0,76,83.0,70.0
2019-09-16,0.0,75,84.0,
2019-09-17,0.0,75,83.0,67.0
2019-09-18,,76,85.0,
2019-09-19,0.0,79,86.0,73.0
2019-09-20,0.0,79,85.0,75.0
2019-09-21,0.0,76,83.0,
2019-09-22,0.0,77,82.0,
2019-09-23,0.0,80,85.0,
2019-09-24,0.0,78,85.0,
2019-09-25,0.0,76,86.0,70.0
2019-09-26,0.0,77,86.0,69.0
2019-09-27,,77,83.0,
2019-09-28,0.0,77,84.0,72.0
2019-09-29,0.0,76,85.0,69.0
2019-09-30,0.0,76,85.0,
2019-10-01,0.0,76,85.0,
2019-10-02,0.0,76,,69.0
2019-10-03,0.0,76,83.0,70.0
2019-10-04,0.0,73,79.0,
2019-10-05,0.0,72,80.0,65.0
2019-10-06,0.0,73,81.0,68.0
2019-10-07,0.05,68,76.0,
2019-10-08,0.71,69,76.0,61.0
2019-10-09,0.98,71,78.0,
2019-10-10,0.1,72,76.0,
2019-10-11,0.0,73,78.0,68.0
2019-10-12,0.0,73,78.0,
2019-10-13,0.0,72,78.0,69.0
2019-10-14,0.0,71,77.0,66.0
2019-10-15,0.0,74,,
2019-10-16,0.11,71,79.0,66.0
2019-10-17,0.0,69,77.0,64.0
2019-10-18,0.0,70,78.0,62.0
2019-10-19,0.0,72,80.0,65.0
2019-10-20,0.0,73,79.0,
2019-10-21,0.0,71,,
2019-10-22,0.0,70,,63.0
2019-10-23,0.0,71,77.0,66.0
2019-10-24,0.0,74,78.0,68.0
2019-10-25,0.03,69,76.0,
2019-10-26,0.0,68,77.0,61.0
2019-10-27,0.01,67,72.0,62.0
2019-10-28,0.38,68,75.0,62.0
2019-10-29,0.9,67,72.0,
2019-10-30,0.34,69,77.0,62.0
2019-10-31,0.06,68,75.0,63.0
2019-11-01,0.01,66,76.0,
2019-11-02,0.23,67,76.0,62.0
2019-11-03,0.01,72,76.0,64.0
2019-11-04,0.27,69,75.0,
2019-11-05,0.0,70,76.0,61.0
2019-11-06,0.0,70,78.0,
2019-11-07,0.2,63,,59.0
2019-11-08,0.01,66,72.0,59.0
2019-11-09,0.0,65,73.0,
2019-11-10,0.21,64,69.0,59.0
2019-11-11,0.0,66,71.0,
2019-11-12,0.46,60,65.0,55.0
2019-11-13,0.59,62,67.0,58.0
2019-11-14,0.06,63,69.0,59.0
2019-11-15,0.01,68,72.0,60.0
2019-11-16,0.0,70,73.0,
2019-11-17,0.0,63,,
2019-11-18,0.02,62,70.0,52.0
2019-11-19,0.02,59,64.0,
2019-11-20,0.56,58,65.0,
2019-11-21,0.0,59,67.0,
2019-11-22,0.0,63,69.0,59.0
2019-11-23,0.0,67,,61.0
2019-11-24,0.02,62,69.0,53.0
2019-11-25,0.35,59,64.0,56.0
2019-11-26,1.22,62,68.0,57.0
2019-11-27,0.0,63,69.0,57.0
2019-11-28,0.0,65,71.0,
2019-11-29,0.0,62,71.0,57.0
2019-11-30,0.0,62,67.0,
2019-12-01,0.0,61,67.0,
2019-12-02,0.0,65,70.0,61.0
2019-12-03,0.0,65,72.0,
2019-12-04,,63,66.0,
2019-12-05,0.05,63,67.0,
2019-12-06,0.01,62,69.0,56.0
2019-12-07,0.01,60,71.0,
2019-12-08,0.02,60,68.0,52.0
2019-12-09,0.0,60,63.0,
2019-12-10,0.56,55,61.0,
2019-12-11,0.19,56,62.0,48.0
2019-12-12,0.0,55,61.0,
2019-12-13,0.72,58,63.0,51.0
2019-12-14,0.06,63,,58.0
2019-12-15,0.0,62,71.0,58.0
2019-12-16,0.01,62,,58.0
2019-12-17,0.0,63,,
2019-12-18,,63,,
2019-12-19,,61,,
2019-12-20,,61,,
2019-12-21,,62,65.0,
2019-12-22,,62,,
2019-12-23,,60,,
2019-12-24,0.02,58,,
2019-12-25,0.0,60,,57.0
2019-12-26,,57,,
2019-12-27,,55,65.0,
2019-12-28,0.17,55,,
2019-12-29,0.0,50,57.0,
2019-12-30,,49,56.0,
2019-12-31,0.0,52,,
2020-01-01,,51,,
2020-01-02,,51,61.0,
2020-01-03,,51,,
2020-01-04,0.0,56,61.0,46.0
2020-01-05,0.0,57,61.0,
2020-01-06,0.0,49,58.0,
2020-01-07,0.0,48,57.0,41.0
2020-01-08,0.0,52,61.0,44.0
2020-01-09,0.0,52,,
2020-01-10,0.0,52,63.0,44.0
2020-01-11,,54,,
2020-01-12,,53,,
2020-01-13,0.16,54,57.0,
2020-01-14,,54,60.0,48.0
2020-01-15,,55,61.0,
2020-01-16,0.0,53,,
2020-01-17,0.0,54,,
2020-01-18,,55,,
2020-01-19,0.0,54,62.0,
2020-01-20,,57,63.0,
2020-01-21,,58,,
2020-01-22,0.0,56,,53.0
2020-01-23,,56,,
2020-01-24,,57,,
2020-01-25,,59,,
2020-01-26,0.0,58,,
2020-01-27,,57,,
2020-01-28,,57,,
2020-01-29,,58,,
2020-01-30,,57,,
2020-01-31,0.0,56,,49.0
2020-02-01,,57,,
2020-02-02,,58,,
2020-02-03,,58,,
2020-02-04,,61,,
2020-02-05,0.02,54,,
2020-02-06,,51,58.0,
2020-02-07,0.0,49,58.0,42.0
2020-02-08,0.0,52,61.0,44.0
2020-02-09,0.0,52,,44.0
2020-02-10,0.0,56,62.0,46.0
2020-02-11,0.0,61,67.0,55.0
2020-02-12,0.0,60,67.0,
2020-02-13,0.0,56,63.0,
2020-02-14,0.0,58,,
2020-02-15,0.0,56,,
2020-02-16,0.0,54,62.0,47.0
2020-02-17,0.0,53,62.0,46.0
2020-02-18,0.0,56,,49.0
2020-02-19,0.0,56,63.0,53.0
2020-02-20,0.0,57,64.0,
2020-02-21,0.0,55,64.0,47.0
2020-02-22,0.0,55,62.0,49.0
2020-02-23,0.0,55,,46.0
2020-02-24,0.0,57,62.0,53.0
2020-02-25,,58,65.0,
2020-02-26,0.0,59,65.0,54.0
2020-02-27,,57,,
2020-02-28,0.0,58,64.0,
2020-02-29,0.0,58,,51.0
2020-03-01,0.0,61,67.0,56.0
2020-03-02,0.0,62,,53.0
2020-03-03,,58,,
2020-03-04,,56,,
2020-03-05,0.0,57,65.0,51.0
2020-03-06,0.0,60,67.0,
2020-03-07,0.0,55,60.0,
2020-03-08,,55,63.0,
2020-03-09,0.0,55,63.0,48.0
2020-03-10,0.12,54,,
2020-03-11,0.02,56,63.0,
2020-03-12,0.0,57,67.0,
2020-03-13,,60,70.0,
2020-03-14,,60,72.0,
2020-03-15,0.0,60,67.0,54.0
2020-03-16,0.0,58,63.0,56.0
2020-03-17,0.0,58,63.0,
2020-03-18,0.0,56,61.0,51.0
2020-03-19,0.0,58,62.0,53.0
2020-03-20,0.0,58,63.0,54.0
2020-03-21,0.0,58,63.0,55.0
2020-03-22,0.02,59,62.0,56.0
2020-03-23,0.0,58,,55.0
2020-03-24,,57,62.0,
2020-03-25,0.02,57,,
2020-03-26,0.0,53,,
2020-03-27,,55,63.0,
2020-03-28,0.0,56,63.0,48.0
2020-03-29,0.0,56,62.0,
2020-03-30,,53,,
2020-03-31,0.13,58,65.0,49.0
2020-04-01,0.0,61,,55.0
2020-04-02,0.0,57,62.0,
2020-04-03,,56,57.0,
2020-04-04,0.43,57,64.0,
2020-04-05,0.27,58,,49.0
2020-04-06,0.0,58,65.0,49.0
2020-04-07,0.0,59,65.0,53.0
2020-04-08,0.0,58,66.0,
2020-04-09,0.0,58,,50.0
2020-04-10,0.0,60,69.0,51.0
2020-04-11,,59,,
2020-04-12,0.0,60,,50.0
2020-04-13,0.0,59,67.0,50.0
2020-04-14,0.0,64,74.0,58.0
2020-04-15,0.0,61,68.0,57.0
2020-04-16,0.0,59,65.0,
2020-04-17,0.0,60,69.0,51.0
2020-04-18,0.0,63,71.0,55.0
2020-04-19,,65,72.0,
2020-04-20,,63,,
2020-04-21,,65,74.0,
2020-04-22,0.0,63,,56.0
2020-04-23,0.05,63,70.0,
2020-04-24,0.0,61,70.0,55.0
2020-04-25,0.0,62,69.0,54.0
2020-04-26,0.0,65,72.0,60.0
2020-04-27,0.0,67,76.0,58.0
2020-04-28,0.0,68,78.0,59.0
2020-04-29,,66,,
2020-04-30,0.0,65,74.0,59.0
2020-05-01,0.0,67,75.0,60.0
2020-05-02,0.0,67,75.0,
2020-05-03,0.0,67,76.0,62.0
2020-05-04,0.0,67,75.0,
2020-05-05,0.0,66,73.0,
2020-05-06,0.0,70,79.0,62.0
2020-05-07,0.0,65,72.0,
2020-05-08,0.0,65,,
2020-05-09,0.0,64,71.0,
2020-05-10,0.0,67,72.0,
2020-05-11,,68,77.0,
2020-05-12,0.0,73,86.0,
2020-05-13,0.0,70,78.0,64.0
2020-05-14,0.0,79,89.0,68.0
2020-05-15,0.0,77,,
2020-05-16,0.0,76,90.0,67.0
2020-05-17,0.0,78,,
2020-05-18,0.0,70,,
2020-05-19,,68,76.0,
2020-05-20,0.0,68,76.0,
2020-05-21,0.0,68,75.0,64.0
2020-05-22,0.0,70,78.0,62.0
2020-05-23,0.0,70,,
2020-05-24,0.0,71,81.0,60.0
2020-05-25,,70,79.0,
2020-05-26,0.0,69,76.0,64.0
2020-05-27,0.0,65,,
2020-05-28,1.07,66,74.0,57.0
2020-05-29,0.0,68,74.0,62.0
2020-05-30,,68,,
2020-05-31,0.03,68,76.0,
2020-06-01,0.0,69,75.0,
2020-06-02,0.0,68,74.0,
2020-06-03,0.0,69,78.0,
2020-06-04,0.0,70,76.0,64.0
2020-06-05,0.0,72,78.0,62.0
2020-06-06,0.0,70,75.0,
2020-06-07,0.0,71,81.0,62.0
2020-06-08,,71,,
2020-06-09,0.0,72,81.0,
2020-06-10,0.0,72,80.0,66.0
2020-06-11,0.0,72,79.0,
2020-06-12,0.0,73,81.0,63.0
2020-06-13,0.0,75,,66.0
2020-06-14,0.0,77,87.0,
2020-06-15,0.0,73,84.0,68.0
2020-06-16,0.0,72,78.0,
2020-06-17,0.0,75,84.0,66.0
2020-06-18,0.0,76,86.0,
2020-06-19,0.0,75,82.0,70.0
2020-06-20,0.0,77,88.0,
2020-06-21,0.0,74,81.0,68.0
2020-06-22,0.0,73,81.0,68.0
2020-06-23,0.0,75,83.0,67.0
2020-06-24,0.0,75,83.0,69.0
2020-06-25,0.0,75,82.0,68.0
2020-06-26,0.0,76,,
2020-06-27,0.0,76,83.0,70.0
2020-06-28,,78,86.0,
2020-06-29,0.0,77,85.0,70.0
2020-06-30,0.0,80,91.0,71.0
2020-07-01,0.0,81,91.0,69.0
2020-07-02,0.0,83,,
2020-07-03,0.0,81,93.0,73.0
2020-07-04,0.0,79,89.0,
2020-07-05,0.0,77,85.0,71.0
2020-07-06,0.0,78,86.0,
2020-07-07,0.0,76,83.0,
2020-07-08,0.0,77,,69.0
2020-07-09,0.0,77,86.0,
2020-07-10,0.0,77,86.0,69.0
2020-07-11,0.0,79,89.0,70.0
2020-07-12,0.0,80,90.0,73.0
2020-07-13,0.0,80,89.0,
2020-07-14,0.0,79,86.0,73.0
2020-07-15,0.0,79,87.0,
2020-07-16,0.0,79,89.0,
2020-07-17,0.0,78,87.0,
2020-07-18,0.0,77,86.0,
2020-07-19,0.0,77,84.0,69.0
2020-07-20,0.0,77,,
2020-07-21,0.0,77,85.0,69.0
2020-07-22,0.0,80,91.0,71.0
2020-07-23,0.0,84,94.0,73.0
2020-07-24,0.0,84,95.0,72.0
2020-07-25,0.0,83,90.0,
2020-07-26,0.0,81,90.0,77.0
2020-07-27,0.0,81,89.0,72.0
2020-07-28,0.0,83,92.0,73.0
2020-07-29,0.0,83,94.0,74.0
2020-07-30,0.0,84,94.0,75.0
2020-07-31,0.0,86,97.0,75.0
2020-08-01,0.0,88,99.0,80.0
2020-08-02,0.0,85,,
2020-08-03,0.0,84,97.0,
2020-08-04,0.0,83,93.0,76.0
2020-08-05,0.0,80,84.0,
2020-08-06,0.0,79,86.0,73.0
2020-08-07,0.0,78,85.0,73.0
2020-08-08,0.0,80,89.0,
2020-08-09,0.0,81,89.0,75.0
2020-08-10,0.0,82,90.0,
2020-08-11,0.0,82,92.0,
2020-08-12,0.0,83,93.0,73.0
2020-08-13,0.0,83,,
2020-08-14,0.0,84,92.0,75.0
2020-08-15,0.0,87,101.0,
2020-08-16,0.0,86,94.0,80.0
2020-08-17,0.0,87,,
2020-08-18,0.0,84,92.0,
2020-08-19,0.0,82,90.0,75.0
2020-08-20,0.0,82,90.0,
2020-08-21,0.0,82,91.0,73.0
2020-08-22,0.0,84,93.0,75.0
2020-08-23,0.0,83,89.0,78.0
2020-08-24,0.0,82,90.0,
2020-08-25,0.0,80,89.0,
2020-08-26,0.0,81,88.0,73.0
2020-08-27,0.0,80,88.0,
2020-08-28,0.0,82,,73.0
2020-08-29,0.0,81,87.0,75.0
2020-08-30,0.0,82,87.0,
2020-08-31,0.0,82,93.0,76.0
2020-09-01,0.0,80,86.0,
2020-09-02,0.0,78,87.0,
2020-09-03,0.0,80,87.0,74.0
2020-09-04,0.0,80,86.0,
2020-09-05,0.0,80,85.0,
2020-09-06,0.0,80,,74.0
2020-09-07,0.03,80,,
2020-09-08,0.16,80,87.0,
2020-09-09,0.0,80,85.0,
2020-09-10,,81,89.0,
2020-09-11,0.0,80,,75.0
2020-09-12,0.0,76,,
2020-09-13,,74,83.0,
2020-09-14,0.79,74,,
2020-09-15,0.0,78,82.0,72.0
2020-09-16,0.13,76,80.0,
2020-09-17,0.75,78,82.0,68.0
2020-09-18,0.0,78,,
2020-09-19,,78,,
2020-09-20,0.0,77,,72.0
2020-09-21,0.0,77,83.0,71.0
2020-09-22,0.0,78,83.0,74.0
2020-09-23,0.0,80,,77.0
2020-09-24,0.07,79,,72.0
2020-09-25,0.0,80,88.0,74.0
2020-09-26,0.0,72,80.0,
2020-09-27,0.0,71,,64.0
2020-09-28,0.0,71,,65.0
2020-09-29,0.0,71,,64.0
2020-09-30,0.0,72,79.0,64.0
2020-10-01,0.0,75,,69.0
2020-10-02,,76,83.0,
2020-10-03,0.0,81,87.0,
2020-10-04,0.0,76,87.0,72.0
2020-10-05,0.0,78,,
2020-10-06,,74,,
2020-10-07,0.0,71,77.0,
2020-10-08,0.0,71,77.0,
2020-10-09,0.0,71,77.0,63.0
2020-10-10,0.0,71,78.0,
2020-10-11,0.0,69,,62.0
2020-10-12,,63,,59.0
2020-10-13,,65,70.0,
2020-10-14,0.0,70,74.0,62.0
2020-10-15,0.0,73,79.0,
2020-10-16,0.0,67,74.0,62.0
2020-10-17,0.0,65,72.0,
2020-10-18,0.0,66,72.0,
2020-10-19,,65,69.0,61.0
2020-10-20,0.0,66,,
2020-10-21,0.0,66,72.0,59.0
2020-10-22,0.0,65,72.0,
2020-10-23,0.0,65,73.0,
2020-10-24,0.0,69,76.0,61.0
2020-10-25,0.0,68,74.0,
2020-10-26,0.0,67,75.0,60.0
2020-10-27,,66,,
2020-10-28,,64,,
2020-10-29,0.0,65,,
2020-10-30,0.0,66,73.0,
2020-10-31,0.0,65,72.0,
2020-11-01,0.0,66,74.0,60.0
2020-11-02,0.0,66,73.0,
2020-11-03,0.0,65,73.0,
2020-11-04,0.0,67,,60.0
2020-11-05,0.0,65,74.0,59.0
2020-11-06,0.0,65,72.0,59.0
2020-11-07,0.0,67,73.0,61.0
2020-11-08,0.0,64,72.0,
2020-11-09,0.0,63,71.0,
2020-11-10,0.0,62,70.0,
2020-11-11,0.0,63,70.0,57.0
2020-11-12,0.0,62,72.0,
2020-11-13,0.0,62,73.0,53.0
2020-11-14,0.0,64,72.0,55.0
2020-11-15,,65,,
2020-11-16,0.0,67,74.0,59.0
2020-11-17,,62,,
2020-11-18,,63,69.0,
2020-11-19,,65,69.0,62.0
2020-11-20,,63,69.0,
2020-11-21,,60,,
2020-11-22,0.19,62,,56.0
2020-11-23,0.16,63,68.0,60.0
2020-11-24,0.0,63,67.0,
2020-11-25,,60,,
2020-11-26,,61,,
2020-11-27,0.0,61,66.0,57.0
2020-11-28,,66,,63.0
2020-11-29,,61,65.0,
2020-11-30,,60,,
2020-12-01,0.0,60,67.0,53.0
2020-12-02,0.0,61,,
2020-12-03,,60,,
2020-12-04,,60,65.0,
2020-12-05,0.0,66,70.0,61.0
2020-12-06,,61,,
2020-12-07,0.24,58,,53.0
2020-12-08,0.0,62,65.0,56.0
2020-12-09,,60,,
2020-12-10,,57,,
2020-12-11,,60,63.0,
2020-12-12,,59,64.0,
2020-12-13,,57,62.0,
2020-12-14,0.0,58,63.0,
2020-12-15,0.0,56,66.0,47.0
2020-12-16,0.0,57,,50.0
2020-12-17,0.0,58,,52.0
2020-12-18,0.0,60,65.0,56.0
2020-12-19,0.0,61,65.0,60.0
2020-12-20,,60,,
2020-12-21,,60,,
2020-12-22,0.0,59,,
2020-12-23,0.0,57,,51.0
2020-12-24,0.0,59,,53.0
2020-12-25,,61,64.0,
2020-12-26,0.0,56,,
2020-12-27,,52,,
2020-12-28,,56,,
2020-12-29,,59,,57.0
2020-12-30,0.0,60,64.0,
2020-12-31,,54,60.0,
2021-01-01,0.0,55,,47.0
2021-01-02,0.82,57,,53.0
2021-01-03,0.02,57,63.0,
2021-01-04,0.0,51,56.0,43.0
2021-01-05,0.0,55,,49.0
2021-01-06,0.0,59,64.0,
2021-01-07,0.0,63,,60.0
2021-01-08,0.0,65,,
2021-01-09,0.01,68,,
2021-01-10,0.0,66,,
2021-01-11,0.0,58,65.0,
2021-01-12,0.0,53,,
2021-01-13,0.02,54,58.0,47.0
2021-01-14,0.05,56,,52.0
2021-01-15,0.0,57,,
2021-01-16,,53,,
2021-01-17,0.44,51,,43.0
2021-01-18,0.0,53,,
2021-01-19,0.02,49,58.0,43.0
2021-01-20,0.0,55,61.0,43.0
2021-01-21,0.0,60,63.0,56.0
2021-01-22,0.0,60,65.0,
2021-01-23,0.0,58,63.0,
2021-01-24,0.04,58,63.0,54.0
2021-01-25,0.02,57,,52.0
